Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Puma SE,2025,2025-05-14T08:00:15.740Z,"Anyone who wants to race, can race 💪 

HYROX made its high-energy India debut at Mumbai’s NESCO Center with 1,650 athletes from 24 countries. From PUMA ambassadors like Bengaluru FC and India goalkeeper Gurpreet Singh Sandhu and swimmer Srihari Nataraj, to 78-year-old Virendra Sood proving age is just a number - the day was packed with standout moments. PUMA was proud to be at the heart of it - with employee participation across multiple categories. A special shout-out to our two female PUMA employees who secured a group podium finish! This marks just the beginning, with more competitions in India still to come and the HYROX World Championship qualifiers on the horizon.

Let's go #PUMAFam! 🔥",https://www.linkedin.com/posts/puma_pumafam-activity-7328328280137199618-nNAH?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEIEbisBTza1aT3oxdkctj-FhlZBo-FO460,116,No,Yes,No,No,No,"The post does not mention materials, energy, water use, or eco-efficient supply chain practices; it only discusses a sporting event and participation.",No,"There is no reference to greenhouse gas emissions, pollution, or any emission reduction initiatives in the post.",No,"The content does not describe new environmental technologies, eco-designed products, or innovations aimed at reducing environmental impact.",Yes,"The post explicitly highlights PUMA employee participation in the HYROX event and gives a special shout-out to two female PUMA employees who achieved a podium finish. This reflects themes of employee engagement, motivation, and gender inclusion within the workforce, which falls under the Workforce category (job satisfaction, inclusion, opportunities for employees).",No,"There is no mention of human rights policies, issues, or adherence to human rights conventions.",No,"Although the event includes many athletes and is celebratory, the post does not state any broader public health initiative, community development program, charity, or ethical business conduct; it is framed as a sports/brand event, not a community or citizenship initiative.",No,"The post does not discuss product safety, quality, customer health and safety, or data privacy matters.",No,"There is no information on corporate governance structures, board practices, risk management, or governance policies.",No,"The post does not mention shareholders, investor rights, or anti-takeover measures.",No,"The post is about a sports event and employee participation, without any indication of a broader CSR strategy, reporting, or integration of ESG into corporate decision-making."
Levi Strauss & Co,2026,2026-01-14T16:59:49.517Z,"Our products are built to last, to be loved and worn and loved again. That’s why we’ve launched the Levi’s® Wear Longer Project, a community initiative designed to equip young people with the skills and confidence to repair, refresh and reimagine their clothes — so they look better and last longer. 

Last year, we commissioned a survey and found that while Gen Z is leading the charge in thrifting, repurposing and self-expression, 41% of Gen Z reported having no repair or customization skills, like sewing a button or hemming a pair of jeans. The Wear Longer Project aims to change that. We’ve partnered with Discovery Education to create free, accessible resources to teach these basic skills in the classroom and beyond.  

Learn more about the project and invest in your own repair skills ➡️ https://lnkd.in/g7QQCvk6",https://www.linkedin.com/posts/levi-strauss-%26-co-_levis-wear-longer-project-activity-7417249092671541248-Majo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,135,Yes,Yes,No,No,Yes,"The post explicitly focuses on making clothing last longer and promoting repair: “built to last… so they look better and last longer,” and a project “designed to equip young people with the skills and confidence to repair, refresh and reimagine their clothes.” Extending product life and encouraging repair reduces the need for new materials and production, which is directly related to resource use and consumption efficiency.",No,"There is no explicit mention of emissions, pollution, carbon footprint, or any measures or targets to reduce them. Any emissions benefits from longer-lasting products are only implied and not stated in the post.",No,"The initiative is about education and community skill-building, not about new environmental technologies, eco-designed products, or innovative green processes. No explicit environmental innovation is described.",No,"The post targets “young people” and Gen Z as a general audience, not Levi’s employees. It does not discuss workplace conditions, employee wellbeing, training for staff, or diversity and inclusion policies, so there is no explicit workforce evidence.",No,"There is no reference to human rights conventions, labor rights, child or forced labor, or supplier human rights practices in the post.",Yes,"The Wear Longer Project is explicitly called “a community initiative” aimed at equipping young people with skills and confidence to repair and customize clothes. The partnership with Discovery Education to offer “free, accessible resources” for classrooms and beyond indicates community education and localized social impact, which fits the Community category.",No,"Although product longevity and repair are mentioned, the post does not address consumer health and safety, product quality controls, product integrity standards, or customer data privacy. Durability is framed in terms of lifestyle and repair skills, not as part of a product responsibility or safety program.",No,"There is no mention of governance structures, leadership, executive decisions, or board-level policies in the post.",No,"Shareholders, investor communications, or shareholder rights are not discussed.",No,"The post describes a single initiative and partnership but does not frame it as part of an overall CSR/ESG strategy, does not mention sustainability or CSR reporting, and does not refer to integrating ESG into corporate decision-making."
Christian Dior SE,2026,2026-03-04T16:55:33.541Z,"The Jardin des Tuileries provided both an inspiration and setting for the show. The centuries-old park in the centre of Paris has always been a place for seeing and being seen. Unveiled on a specially-constructed set around a lily pond, the collection reflects the constant exchange of ideas that happens in a city – discovering them, absorbing them and then interpreting them. Creative Director Jonathan Anderson took his cues from water lilies and the park’s emblematic chairs, from the Dior archives, historical costume and the possibilities offered by savour-faire and fabric research, further evolving ideas he has been developing since he arrived at the House. 

Stay tuned for more coverage on.dior.com/aw2026-27-lk.

#DreamInDior",https://www.linkedin.com/posts/christian-dior-couture_dreamindior-activity-7435005024444887040-Pbzd?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADxeUlUBCd9hAkKTauhprPVFe0x_J25JAyE,112,No,No,No,Yes,No,"The post describes a fashion show setting and creative inspirations (park, water lilies, archival references, fabric research) without mentioning any efforts to reduce material, energy, or water use, or to improve supply chain eco-efficiency.",No,"There is no reference to greenhouse gas, air, or other emissions, nor to any initiatives or performance related to emission reduction.",No,"While it mentions creative and fabric research, it does not specify environmental technologies, eco-design, or reductions of environmental burdens for customers, so environmental innovation cannot be inferred.",No,"The content does not address employees, working conditions, health and safety, diversity, equal opportunity, or workforce development.",No,"No mention is made of human rights policies, practices, or issues such as labor rights, child labor, or discrimination.",No,"The post focuses on a fashion show in a public park as inspiration, but does not reference community engagement, public health, philanthropy, or business ethics topics.",No,"The collection is mentioned only in aesthetic and creative terms, with no discussion of product quality controls, customer health and safety, data privacy, or product integrity.",No,"There is no information about corporate governance, board practices, internal controls, or compliance structures.",No,"The post does not discuss shareholder rights, equal treatment of shareholders, or anti-takeover mechanisms.",No,"No reference is made to CSR, sustainability, ESG reporting, or integrating social/environmental factors into business strategy; it is purely a marketing/creative communication."
PVH Corp,2025,2025-11-04T17:30:01.249Z,"Meaningful partnerships 🤝 meaningful impact. We're proud to continue our long-time partnership with Harlem's Fashion Row (HFR), the premier platform dedicated to discovering, showcasing and supporting designers of color.  
 
From hosting HFR’s Black History Month “House Talks” and 7th Annual Designer’s Retreat at our NYC headquarters, to sponsoring the organization’s recent Fashion Show & Style Awards, our collaboration is all about celebrating some of the incredible rising talents shaping the future of fashion. Check out a few of our favorite snapshots and insights from our time together this year below! 
 
💡 “Always ask and always go for it.” - Brandice Daniel, Founder & CEO of HFR  
💡 “Network out, not just up.” - Brandon Blackwood, Founder of Brandon Blackwood 
💡 “Stay connected to what sparks that joy.” - Megan Smith, Founder of Megan Renee 
 
A special thank you to our friends at Harlem’s Fashion Row and our teams across Tommy Hilfiger, Calvin Klein and PVH Corp. for coming together to create these special moments. Here’s to powering the next generation of fashion designers, step by step.",https://www.linkedin.com/posts/pvh_meaningful-partnerships-meaningful-impact-activity-7391527153168830465-25GS?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACdwRloBsvQMFO5Hq4nZQD88Dn5VCuqcvz4,176,No,Yes,No,No,No,"The post does not mention materials, energy, water efficiency, or supply chain resource management. It focuses on supporting designers of color and fashion events, not environmental resource use.",No,"There is no reference to greenhouse gas emissions, pollution reduction, climate impact, or any emission-related initiatives.",No,"Although the post mentions rising talents and the future of fashion, it does not explicitly reference environmental technologies, eco-design, or reducing environmental burdens for customers.",Yes,"The partnership and events are explicitly about discovering, showcasing, and supporting designers of color and powering the next generation of fashion designers. This directly relates to diversity, inclusion, and development opportunities for talent in the industry, which aligns with the Workforce category’s focus on diversity and development opportunities.",No,"While the post highlights support for designers of color, it does not explicitly reference human rights conventions, policies, or practices such as freedom of association, child labor, or forced labor.",Yes,"The collaboration with Harlem’s Fashion Row, a platform supporting designers of color, and hosting community-oriented events like Black History Month talks and a designer retreat show engagement with and support for a specific community. This reflects corporate citizenship and community support, fitting the Community category.",No,"There is no mention of product quality, customer health and safety, data privacy, or product integrity. The content centers on talent support and events, not on products or services delivered to customers.",No,"The post does not discuss corporate governance structures, board practices, risk management, or compliance with governance codes.",No,"There is no reference to shareholder rights, equal treatment of shareholders, or anti-takeover measures.",No,"Although the activity is CSR-like, the post does not explicitly state or describe a broader CSR or sustainability strategy, reporting, or integration of ESG considerations into core decision-making. It focuses on a specific partnership and events without framing them as part of a formal CSR strategy."
Pou Chen Corp,2025,2025-12-04T03:00:06.709Z,"⌛ In a workplace, time is one of the most valuable resources. How we manage and use it can affect our productivity.

⏱️ Time efficiency is about working smarter by using every minute with focus and intention. In a large organization where collaboration, deadlines, and priorities often overlap, time efficiency allows us to achieve more with less pressure. It helps employees stay organized and balanced.

✨ So how can we use our time efficiently at work?
Here are a few effective habits that can help:
1. Set clear priorities.
Start your day by identifying the most important tasks that align with your goals or team objectives.
2. Plan your day ahead.
Use a planner or digital calendar to organize tasks and deadlines. 
3. Avoid multitasking.
While it may feel productive, multitasking often divides attention. Instead, concentrate on one task at a time.
4. Manage distractions.
Notifications, chats, and emails can break your focus easily. Allocate specific times to check messages or emails so you can stay in deep focus mode.
5. Take short breaks.
Efficiency doesn’t mean nonstop work. Short breaks help refresh your mind, improve focus, and maintain consistent performance throughout the day.
6. Reflect and adjust.
At the end of the day, take a few minutes to evaluate how you spent your time. Identify what worked well and what needs improvement.

💡 Using time efficiently will help you balance your productivity with well being. By managing time wisely, you can create space for creativity and continuous growth.

#pouchengroupindonesia #manufacturingcompany #athleticshoe #careergrowth #efficiency #responsibility",https://www.linkedin.com/posts/pouchengroupindonesia_pouchengroupindonesia-manufacturingcompany-activity-7402179869369155584-OR8G?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFEqwA4BdvloIrWTBN4Zlcbb4DJ_6CUegWU,255,No,Yes,No,No,No,"The post discusses personal time management and productivity tips for employees, not the company’s use of materials, energy, or water, nor any eco-efficient supply chain practices.",No,"There is no reference to environmental emissions, pollution, or efforts to reduce emissions in operations or production.",No,"The content does not mention new environmental technologies, eco-designed products, or innovations aimed at reducing environmental burdens.",Yes,"The post focuses on how employees can use time efficiently at work to improve productivity, stay organized, remain balanced, and support well-being. It gives guidance on habits like planning, managing distractions, taking breaks, and reflecting—topics directly related to job satisfaction, work organization, and employee well-being in the workplace, which falls under the Workforce category.",No,"No mention is made of human rights conventions, non-discrimination policies, or related commitments.",No,"The post does not discuss community engagement, public health, philanthropy, or business ethics topics beyond individual responsibility and efficiency at work.",No,"There is no discussion of product or service quality, customer health and safety, or data privacy.",No,"Corporate governance structures, board practices, or governance policies are not mentioned.",No,"There is no reference to shareholder rights, treatment of shareholders, or anti-takeover measures.",No,"The post does not describe any corporate CSR strategy, reporting, or integration of ESG factors into decision-making; it is limited to personal productivity and time management advice for employees."
Christian Dior SE,2025,2025-06-05T13:26:51.295Z,"At #Dior, passion is at the heart of our creations.
A breath of ease moves through the #DiorFall25 campaign, as Maria Grazia Chiuri’s collection reveals the signature kimono jacket–shaped by the purity of Japanese structure and the romanticism of Parisian codes. Relaxed denim contrasts with shoulder-baring knitwear, while archival motifs surface in florals and tonal embroidery. Accessories like the #DiorToujours, Dior Caro Bucket, and golden bamboo-inspired jewelry echo the palette – sculptural, refined, and in harmony with its rhythmic elegance. Discover more on.dior.com/fall25-lk. 

#DreamInDior 
© Hiroko Matsubara",https://www.linkedin.com/posts/christian-dior-couture_dior-diorfall25-diortoujours-activity-7336383002895138816-Crju?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC732uIB710CgLAkKRQ7CDaedjLO6N-IpSc,87,No,No,No,Yes,No,"The post describes fashion design elements and aesthetic themes for a Dior campaign but does not mention materials, energy or water consumption, or any eco-efficient supply chain or resource reduction measures.",No,"There is no explicit reference to emissions, pollution, climate impact, or initiatives to measure or reduce emissions in production or operations.",No,"While creative design is highlighted, there is no mention of environmental technologies, green processes, or eco-designed products aimed at reducing environmental burdens.",No,"The content does not address employees, working conditions, health and safety, diversity, compensation, or training and development.",No,"There is no mention of human rights policies, supplier standards, or issues such as child or forced labor.",No,"The post does not reference community engagement, philanthropy, local social impact, or business ethics; it is focused on brand and product aesthetics.",No,"Although products are promoted, there is no discussion of product safety, quality systems, consumer health, or data privacy; the focus is purely stylistic and promotional.",No,"There is no discussion of governance structures, leadership, executive decisions, or management practices.",No,"The post does not mention shareholders, investor relations, reporting to investors, or any ownership or takeover-related topics.",No,"There is no reference to CSR, sustainability, ESG reporting, or integration of social or environmental issues into corporate strategy; it is a standard marketing post for a fashion campaign."
Gildan Activewear Inc,2026,2026-04-09T15:19:20.261Z,"You may already know Maidenform, a leading intimates and shapewear brand that’s part of our brand portfolio.

With modern styles backed by an unparalleled history of innovation, Maidenform® delivers foundational pieces with intentional design that women rely on to feel put together for the moment ahead. 

Maidenform® strengthens our portfolio and reinforces our position as a manufacturer of choice for quality apparel in the wholesale and retail markets. 

#MakingApparelBetter

Learn more: https://lnkd.in/eGSrFvhB",https://www.linkedin.com/posts/gildan_makingapparelbetter-activity-7448026772715008000-xq9b?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFgUjgkBGSmiRXCkFw7DGB-O57R2S_JLFDk,72,No,No,No,Yes,No,"The post does not mention materials, energy, water use, supply chain efficiency, or any other aspect of resource management or eco-efficiency.",No,"There is no reference to greenhouse gases, pollution, emission reduction targets, or any emissions-related practices.",No,"Although the word ‘innovation’ is used, it is only in a generic marketing sense (modern styles and history of innovation) and not explicitly linked to reducing environmental costs, eco-design, or environmental technologies.",No,"The post does not discuss employees, workplace conditions, safety, diversity, inclusion, training, or job satisfaction.",No,"There is no mention of human rights policies, labor rights, supply chain human rights, or related commitments.",No,"The post does not address community engagement, philanthropy, business ethics, public health, or broader social impact.",No,"While it references quality apparel and intentional design, it does not explicitly address customer health and safety, product safety standards, or data/privacy issues; the emphasis is brand/portfolio marketing, not responsibility aspects.",No,"No information is provided about governance structures, board practices, executive oversight, or corporate governance policies.",No,"The post does not mention shareholder rights, equal treatment of shareholders, or anti-takeover mechanisms.",No,"There is no explicit statement about integrating environmental, social, or governance considerations into strategy, decision-making, or reporting; the content is purely promotional about the brand and portfolio strength."
Lakeland Industries Inc,2025,2025-11-17T21:35:42.570Z,"Protecting those who protect others is at the heart of what we do, and last weekend we had the privilege of being part of Huntsville, Alabama’s first annual Tunnel to Towers 5K Run & Walk.
 
It was an honor to stand alongside our community in support of an organization that pays tribute to the brave men and women who put their lives on the line every single day.
 
Thank you to everyone who participated, volunteered, or cheered.

We’ll see you next year!

#TunnelToTowers #protectyourpeople",https://www.linkedin.com/posts/lakeland-fire-and-safety_tunneltotowers-protectyourpeople-activity-7396300025003139072-MHTX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,84,No,Yes,No,No,No,"The post does not mention materials, energy, water use, or eco-efficient resource management.",No,"There is no reference to greenhouse gases, pollution, or any form of emissions reduction.",No,"The content does not discuss new environmental technologies, eco-design, or environmentally focused innovation.",No,"Although it mentions protecting those who protect others, it does so in the context of a community charity event, not workplace conditions, safety programs for employees, diversity, or employee development.",No,"There is no explicit mention of human rights policies, issues, or adherence to human rights conventions.",Yes,"The post clearly describes participation in a community-focused charity event (Tunnel to Towers 5K) in Huntsville, Alabama, standing alongside the community to honor and support first responders and others who risk their lives. This reflects community engagement and corporate citizenship.",No,"Nothing is stated about product or service quality, customer health and safety, or data/privacy practices.",No,"There is no mention of corporate governance structures, board practices, or governance policies.",No,"The post does not discuss shareholder rights, treatment, or anti-takeover measures.",No,"While the company participates in a charitable community event, the post does not indicate a broader CSR strategy, formal CSR reporting, or integration of ESG factors into core decision-making; it only describes a single community engagement action."
Birkenstock Holding PLC,2026,2026-02-19T07:58:55.069Z,"BIRKENSTOCK has historically been associated mainly with sandals.

But closed shoes are not an addition to our story. They are where it began. 

Long before the sandal became iconic, Carl Birkenstock developed the concept of the “Idealschuh”, a closed shoe built around the principle of anatomical support. That philosophy remains unchanged.

Today, we are steadily expanding our closed-shoe portfolio, from sneakers to boots and moc-toe silhouettes, strengthening our position as a year-round footwear brand. This is not a seasonal extension. It is a deliberate step toward greater resilience and diversification.

The numbers reflect this trajectory. In the first quarter, closed styles accounted for approximately 60 percent of revenue, reflecting the increasing balance of our portfolio across seasons.

At the core of this development is what has always defined us: anatomically engineered footbeds, carefully selected materials and functional design translated into contemporary silhouettes. With the launch of the HIGHWOOD MOC LACE LOW, a modern moc-toe silhouette building on the functional DNA of the HIGHWOOD boot, we continue to broaden our portfolio. 

Today, closed shoes are a structural part of our business and a key driver of a long-term, seasonally resilient growth strategy.",https://www.linkedin.com/posts/birkenstock-deutschland_birkenstock-has-historically-been-associated-activity-7430158932012134400-AmBg?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAB2fJisB56UEMFOKW-93gvW_UdpQs2L7xx0,191,No,No,No,Yes,No,"The post discusses Birkenstock’s product portfolio shift (closed shoes vs. sandals), revenue mix, and commercial growth strategy only. There is no mention of materials efficiency, energy or water consumption, or eco-efficient supply chain management.",No,"There is no reference to emissions, pollution, carbon footprint, or any operational measures to reduce them.",No,"Although there is mention of anatomically engineered footbeds and product design, these are not framed as environmental technologies or green processes aimed at reducing environmental impacts.",No,"Employees, workplace conditions, benefits, training, diversity, or any workforce-related topics are not mentioned.",No,"The post does not discuss human rights policies, labor standards, or avoidance of child or forced labor in the supply chain.",No,"There is no mention of community engagement, philanthropy, public health initiatives, or broader social impact; the focus is solely on products and business resilience.",No,"While product features and design (anatomical support, materials) are mentioned, there is no explicit link to consumer safety standards, product quality assurance systems, or data privacy, so it does not clearly meet the product responsibility criteria.",No,"The post does not refer to governance structures, leadership oversight, executive pay, or governance policies; it only outlines a business growth narrative.",No,"Even though revenue composition and growth are noted, there is no discussion of investor relations practices, shareholder rights, or reporting towards shareholders.",No,"The described strategy concerns commercial diversification and seasonal resilience, with no explicit reference to CSR, sustainability, or integration of ESG considerations into corporate decision-making."
Figs Inc,2025,2025-11-04T20:58:40.792Z,"Four days of clinic. A lifetime of learning.

Last month, we brought 9 Awesome Humans to #Guatemala to learn, connect, and serve alongside local physicians and our partners at Project C.U.R.E.

Together, we worked to strengthen the local healthcare system — and FIGS donated $25,000 to help support care in the region long after we left.

This is what it means to create impact that lasts. 💙 #FIGSimpact",https://www.linkedin.com/posts/wearfigs_guatemala-figsimpact-activity-7391579663938027520-ZLiE?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFbZAdQBAOvMn0_k0PYy-o-ADfjWPEjhflg,68,No,Yes,No,No,No,"The post does not mention use of materials, energy, water, or eco-efficient resource management.",No,There is no reference to greenhouse gas or other emissions or efforts to reduce them.,No,"The post does not describe new environmental technologies, eco-designed products, or innovation to reduce environmental burdens.",No,"Although employees participated in a volunteer trip, there is no explicit mention of workplace safety, diversity, equal opportunity, development programs, or job satisfaction policies.",No,"The post refers to strengthening a local healthcare system but does not explicitly reference human rights standards, policies, or commitments (e.g., right to health framed as a rights issue).",Yes,"The company describes a service trip to Guatemala to work with local physicians, strengthen the local healthcare system, and donate $25,000 to support ongoing care. This reflects community engagement and contribution to public health, aligning with the Community category definition.",No,"No information is provided about product quality, customer health and safety, or data privacy.",No,"The post does not address governance structures, board practices, or adherence to corporate governance principles.",No,"There is no mention of shareholder rights, equal treatment of shareholders, or anti-takeover mechanisms.",No,"While the post highlights a philanthropic initiative, it does not explicitly discuss integrating social, environmental, and economic dimensions into core decision-making or a broader CSR strategy/reporting framework."
YX Precious Metals Bhd,2025,2025-11-19T02:01:55.667Z,"Our Goldheart Pop-Up Experience has officially arrived at Sunway Pyramid.

Immerse yourself in the world of dazzling diamonds and discover the vibrant charm of our Sapphire Collection, created to add sophistication, colour, and brilliance to your everyday look.

From statement pieces to modern elegance, Goldheart jewellery is crafted to celebrate the individuality, confidence, and shine of every woman.

📍 Sunway Pyramid Shopping Mall (Water Feature, Ground Floor)
📆 17–23 Nov 2025
⏰ 10am - 10pm

#GOLDHEARTMalaysia #EverydayElegance #JewelleryGoals #SunwayPyramid #PopUp",https://www.linkedin.com/posts/tomei-consolidated-bhd_goldheartmalaysia-everydayelegance-jewellerygoals-activity-7396729408893595648-3yud?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAE2NTC0BAY33ZxHGdT7vfWvP5FoX4oNzCOg,80,No,No,No,Yes,No,"The post promotes a jewellery pop-up event and product collection, but does not mention any efforts to reduce materials, energy, or water use, nor any eco-efficient supply chain practices.",No,"There is no reference to emissions, carbon footprint, pollution control, or any emission reduction initiatives in the content.",No,"Although new jewellery designs are mentioned, there is no explicit indication of environmental technologies, eco-design, or innovation aimed at reducing environmental burden.",No,"The post does not discuss employees, workplace conditions, health and safety, diversity, or training/development.",No,"No mention is made of human rights policies, labor rights, or adherence to human rights conventions.",No,"The content is purely marketing for a pop-up retail event and does not reference community engagement, philanthropy, public health, or business ethics topics.",No,"While jewellery products are advertised, there is no information about product safety, quality standards, customer health and safety, or data privacy/responsibility.",No,"The post does not address corporate governance, board structure, ethics policies, or internal controls.",No,"There is no discussion of shareholder rights, equal treatment of shareholders, or anti-takeover measures.",No,"The post does not mention CSR, sustainability, ESG reporting, or integration of social/environmental considerations into strategy; it is a straightforward promotional announcement."
Christian Dior SE,2025,2025-10-25T10:30:01.875Z,"At #Dior, we empower our people to grow and be their best.
Meet Hasmik Minasyan and Antoine (Huasong) TAN, both VIP Client Managers at Christian Dior Couture and discover the behind-the-scenes of their #DreamInDior experience as they unveil the richness of their métiers in Paris, France.

When asked, ‘what does #DreamInDior mean for you and what amazes you the most in your work?’ Hasmik shares: ‘#DreamInDior means being part of a magical universe, experiencing every moment with the energy and power of the House of Dreams. It marks the beginning of every project I undertake, where each challenge becomes a catalyst for my professional growth - and that is what truly inspires me.’
 
Antoine (Huasong) adds: ‘#DreamInDior is the inspiration of the House through its history, heritage, legacy, culture and creativity that fuels my ambitions. It is about creating the Dream and then sharing them with our prestigious Clients. What I find most amazing in my role is the countless possibilities I have at my disposal to make our Clients’ experiences unforgettable and personalized.’
 
For retail #career opportunities at Dior, visit https://lnkd.in/eYr2K_QH

#DiorTalents
#DreamInDior",https://www.linkedin.com/posts/christian-dior-couture_dior-dreamindior-dreamindior-activity-7387797580677820416-DVc_?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADutyfIBNJBCHOdkrHWz4jsLK00pw1OjKrE,184,No,Yes,No,No,No,"The post does not mention use of materials, energy, water, or eco-efficient supply chain management, so there is no evidence for the Resource Use category.",No,"There is no reference to emissions, pollution reduction, or related environmental performance in the post.",No,"Although creativity is mentioned, it is in a cultural and client-experience sense, not in relation to environmental technologies, eco-design, or reducing environmental burdens for customers.",Yes,"The post highlights empowering employees to grow and be their best, references professional growth, ambitions, and retail career opportunities, which are directly related to workforce development and job satisfaction.",No,"There is no mention of human rights policies, labor rights, or adherence to human rights conventions.",No,"The content focuses on employee experience and careers, not on community engagement, public health, or broader business ethics topics.",No,"The post discusses client experience and personalization but does not address product/service quality in terms of health and safety, integrity, or data privacy obligations.",No,"No aspects of corporate governance, board practices, or governance structures are discussed.",No,"There is no mention of shareholder treatment, voting rights, or anti-takeover measures.",No,"The post is an employer-branding and talent attraction message; it does not describe any integrated CSR strategy, reporting, or explicit integration of environmental and social factors into decision-making."
Suominen Oyj,2026,2026-01-29T07:43:36.658Z,"Suominen's Q4 and full year 2025 result has been published.

Full year 2025 in brief: net sales decreased and were EUR 412.4 million (2024: 462.3). Comparable EBITDA declined to EUR 12.6 million (17.0). Share of new products of net sales was 27%.

Charles Héaulmé, President & CEO, and Janne Silonsaari, CFO, will present the result in an audiocast today at 11:00 a.m. (EET) Welcome to join: https://brnw.ch/21wZtYr

Read the full result: https://brnw.ch/21wZtYq",https://www.linkedin.com/posts/suominen-corporation_suominens-q4-and-full-year-2025-result-has-activity-7422544934739529728-4IYW?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAChuQRMBdHkIwKp5VAh3LX4A3zkCuYtgrK0,72,No,No,No,Yes,No,"The post only shares financial performance (net sales, EBITDA, share of new products) and links to the full results. There is no mention of materials, energy, water use, eco-efficiency, or supply chain environmental management.",No,"No information is provided about environmental emissions, emission reduction targets, performance, or related initiatives in production or operations.",No,"Although it mentions that 27% of net sales are from new products, there is no indication that these products are environmentally focused or reduce environmental burdens, so it cannot be classified under environmental innovation based on the given text.",No,"There is no reference to employees, workplace conditions, health and safety, diversity, equal opportunities, or workforce development.",No,"The post does not mention human rights policies, practices, or issues, nor any reference to respecting fundamental human rights conventions.",No,"There is no content about community engagement, public health, citizenship, or business ethics topics.",No,"The post does not address product quality, customer health and safety, data privacy, or integrity of products or services; it only notes a financial share of new products without responsibility aspects.",No,"There is no discussion of corporate governance practices, board structure, controls, or governance policies. Mentioning CEO and CFO presenting results is standard disclosure, not explicit governance content.",No,"While financial results are relevant to investors, the post does not discuss equal treatment of shareholders, voting rights, or anti-takeover mechanisms, so no explicit shareholders governance theme is present.",No,"There is no mention of CSR strategy, sustainability reporting, or integration of environmental, social, and governance considerations into corporate strategy or decision-making. The post is purely financial results oriented."
