Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Suominen Oyj,2026,2026-01-29T07:43:36.658Z,"Suominen's Q4 and full year 2025 result has been published.

Full year 2025 in brief: net sales decreased and were EUR 412.4 million (2024: 462.3). Comparable EBITDA declined to EUR 12.6 million (17.0). Share of new products of net sales was 27%.

Charles Héaulmé, President & CEO, and Janne Silonsaari, CFO, will present the result in an audiocast today at 11:00 a.m. (EET) Welcome to join: https://brnw.ch/21wZtYr

Read the full result: https://brnw.ch/21wZtYq",https://www.linkedin.com/posts/suominen-corporation_suominens-q4-and-full-year-2025-result-has-activity-7422544934739529728-4IYW?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAChuQRMBdHkIwKp5VAh3LX4A3zkCuYtgrK0,72,No,No,No,Yes,No,"The post only mentions financial results (net sales, EBITDA, share of new products) without any reference to materials, energy or water consumption, resource efficiency, or supply chain resource management.",No,"There is no mention of emissions, pollution, climate targets, or measures to reduce environmental impacts in operations or production.",No,"Although it cites the “share of new products,” there is no explicit indication that these are environmental technologies, green processes, or eco-designed products; therefore it cannot be classified under Innovation based on ESG criteria.",No,"The post does not discuss employees, working conditions, health and safety, compensation, diversity, or training.",No,"No reference to human rights policies, conventions, or supplier auditing (e.g., child or forced labor) appears in the post.",No,"There is no mention of community engagement, philanthropy, public health, local social impact, or broader business ethics topics.",No,"The content does not address product quality, consumer health and safety, product integrity, or data privacy; it only notes the financial share of new products without ESG-related product context.",No,"While the President & CEO and CFO are named as presenters of results, this is standard financial communication and does not describe governance structures, executive compensation, or management policies; thus it is not sufficient evidence for the Management subcategory.",No,"The post references publication of financial results and an audiocast but does not explicitly address shareholder rights, specific investor relations policies, or treatment of shareholders beyond generic disclosure of results.",No,"There is no mention of sustainability, ESG strategy, non-financial reporting, or integration of ESG into corporate decision-making; the post is purely financial/operational performance oriented and thus not ESG-relevant."
Levi Strauss & Co,2025,2025-08-27T17:49:07.742Z,"Our Quick Qs series is a way to get to know our new and recently promoted leaders at Levi Strauss & Co. Meet Anjana Perumal, our new VP of Global accounting, through these quick questions. Welcome, Anjana! 

1️⃣ What did you do before joining LS&Co.?  
Before this, I led global finance operations and strategy in global technology and retail companies. I have built and led high performing global teams across financial advisory services, finance operations, controllership and compliance. I have driven digital and finance transformation with a sharp focus on both performance and people.  
 
2️⃣ What attracted you to LS&Co.?  
The brand’s legacy and values — there is a grounded authenticity in the culture that resonates with me. I am a big admirer of brands that evolve with the times while staying true to their roots. 
 
3️⃣ What does success look like in your job?  
Success in Global Accounting means being a fully digital, high-performing, insight-driven organization. It is about having automated touchless processes, driving continuous improvements and offering insights that enable the business to move faster. We’ll know our team has made it when Global Accounting runs best-in-class practices and becomes a true partner to the business. 
 
4️⃣ What is your secret dream career?  
Running a beachside cocktail bar that hosts jazz nights and travel stories. 
 
5️⃣ What kind of pets do you have?  
I have a golden retriever named Zeus — who greets every guest like a VIP — and a beagle named Dude, the real boss of the house. 
 
6️⃣ Where was your favorite vacation?  
I recently visited Prague, “the Magical city.” You don’t just wander; you wonder with every step. 
 
7️⃣ What is your favorite quote? 
“When you want something, all the universe conspires in helping you achieve it.” — The Alchemist 
 
8️⃣ How do you unwind?  
Decoding teen-speak, being a part-time detective on crime shows and hanging out with Zeus and Dude — my unofficial therapist.",https://www.linkedin.com/posts/levi-strauss-%26-co-_our-quick-qs-series-is-a-way-to-get-to-know-activity-7366527199182548992-4mqG?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,321,No,No,No,Yes,No,"The post does not mention materials, energy, water consumption, or eco-efficient supply chain or resource reduction efforts. It focuses on a personal/professional profile of a new VP of Global Accounting.",No,"There is no reference to environmental pollution, emissions, or actions/targets to reduce emissions in operations or production.",No,"While the post mentions becoming a fully digital, automated, insight-driven accounting organization, this is about finance process transformation and not about environmental technologies, green processes, or eco-designed products aimed at reducing environmental burdens.",No,"The text refers generally to building and leading high-performing teams and culture fit, but does not explicitly address ESG-relevant workforce topics such as health and safety, fair compensation, diversity programs, employee development policies, or working conditions. The content is more of a leadership introduction and personal Q&A.",No,"No mention of human rights conventions, policies, or supply chain human rights topics such as child or forced labor appears in the post.",No,"There is no discussion of corporate citizenship, philanthropy, public health, local community impact, or business ethics initiatives. The mention of personal travel and hobbies is not ESG-related.",No,"The post does not address product quality, consumer health and safety, data privacy, or other customer-impact-centred responsibilities.",No,"Although it introduces a new VP of Global Accounting, it does so as a light personal profile without discussing corporate governance structures, executive compensation, governance policies, or strategic/operational direction in a governance context. There is no explicit ESG-governance content.",No,"The post does not mention investors, shareholder rights, reporting to shareholders, or takeover defenses.",No,"There is no reference to sustainability/CSR strategy, ESG reporting, or integration of environmental, social, and governance considerations into corporate decision-making. The focus is on personal background and role expectations unrelated to CSR or ESG strategy."
Puma SE,2026,2026-01-20T15:01:13.170Z,"Fast recognises fast 🏁
 
We are expanding our presence in the world of motorsport by welcoming McLaren Racing as our new partners in a multi-year global partnership. This collaboration, which will see PUMA create team kit and apparel, spans the full McLaren Racing portfolio. It will bring fans closer to the action to experience the spirit, style and innovation that define McLaren Racing and invite them to become part of the team's story. Through special events and unique drops, the partnership will bring the exhilaration of racing to life in new and unexpected ways. After decades of collaborating with some of the greatest drivers and teams in the industry, it is an honour to write the next chapter of our long and successful motorsport journey together with McLaren Racing.
 
Get ready to Race Louder 🚦",https://www.linkedin.com/posts/puma_fast-recognises-fast-we-are-expanding-activity-7419393571742478336-RVNE?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAABkg-BgBGuWunYBIUWO3k8jbCtw0MElaMcg,135,No,No,No,Yes,No,"The post discusses a marketing and partnership announcement between PUMA and McLaren Racing, with no mention of materials, energy, water use, or eco-efficient supply chain measures.",No,"There is no reference to environmental pollution, carbon or other emissions, or any measures/commitments to reduce them.",No,"Although the word “innovation” is used, it is in a branding/experience sense and not in the context of environmental technologies, green processes, or eco-designed products aimed at reducing environmental impact.",No,"The content does not address employees, workplace conditions, health and safety, compensation, diversity, or training; it focuses on fans and brand partnership.",No,"No mention of human rights policies, avoidance of child/forced labor, or supplier auditing appears in the post.",No,"The post talks about fans and special events as marketing/engagement activities, but does not reference charity, public health, business ethics, or localized social impact initiatives.",No,"While team kit and apparel are mentioned, there is no discussion of product safety, quality standards, consumer health and safety, or data privacy—only fan experience and branding.",No,"The announcement does not touch on governance structures, leadership decisions in a governance context, or executive compensation; it is framed purely as a commercial/marketing partnership.",No,"There is no mention of investors, shareholder communications, financial reporting, or anti-takeover measures.",No,"The message is a commercial partnership/branding announcement without any reference to sustainability, ESG reporting, or integration of environmental/social/governance concerns into corporate strategy."
Marimekko Oyj,2025,2025-09-17T14:16:26.400Z,"The dreamiest collection yet has landed. Introducing Laila Gohar for Marimekko.

It’s everything you need for a five-star snooze: vivid PJs, bold bedding, diaries for daydreaming and more, all dressed in bold Marimekko colors and four archival stripes by designer Maija Isola: Basso, Puhveli, Rastas and Lukkari.
 
Explore more at https://lnkd.in/d3gV2JDb
 
#marimekko #lailagoharformarimekko",https://www.linkedin.com/posts/marimekko_marimekko-lailagoharformarimekko-activity-7374083819412418561-s9r3?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAE4W700Ba2ZH3TT3WFNdtt_cuNQs1kG3prE,53,No,No,No,Yes,No,"The post promotes a new collection of pajamas, bedding, and diaries but does not mention materials, energy, water use, or resource-efficient supply chain practices.",No,"There is no reference to emissions, pollution, carbon footprint, or any emission-reduction measures in the post.",No,"Although it announces a new collection, it does not describe any environmental technologies, eco-design, or green processes; it is purely a design/fashion promotion.",No,"The content does not discuss employees, working conditions, training, diversity, compensation, or health and safety.",No,"There is no mention of human rights policies, labor standards, or supplier auditing such as avoiding child or forced labor.",No,"The post does not address charity, community engagement, public health, or broader social impact; it is a product marketing message.",No,"While products are promoted, there is no mention of product safety, consumer health, product integrity standards, or data privacy; it only highlights aesthetics and style.",No,"The post does not cover governance structures, leadership decisions, board matters, or executive compensation.",No,"There is no content related to investors, shareholder rights, financial reporting, or anti-takeover measures.",No,"The content does not mention sustainability strategy, ESG reporting, or integration of ESG into corporate decision-making; it is standard product marketing with no ESG framing."
Prada SpA,2025,2025-05-16T12:35:15.164Z,"The strategic value of cross-industry expertise, shared competences and their role in driving innovation in space technology was at the heart of the panel hosted by Prada and Axiom Space during The Final Frontier – Venice, an event by Type One.

Together with Catie Hague VP of Communications Axiom Space, Russell Ralston, Executive Vice President of Axiom Space and Italian Astronaut Walter Villadei, #LorenzoBertelli shared how over twenty years of investment in R&D with Luna Rossa Team — racing for the America’s Cup — laid the groundwork for Prada’s leap into this exciting new chapter.

“Many brands talk about innovation. We practice and live it. We are likely the only company in our industry to have consistently pursued a non-fashion, high-performance R&D pathway like sailing. All these capabilities proved critical in the development of the AxEMU suit. We didn’t start from scratch, we leveraged a robust and distinctive technological foundation” Lorenzo Bertelli, Prada Group CMO & Head of CSR",https://www.linkedin.com/posts/pradagroup_lorenzobertelli-activity-7329122259468443649--hPd?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACkYlAQBRTNz8CdXZeg6hzVz7QVXcc1syiY,159,Yes,No,Yes,No,No,"The post discusses innovation, R&D, and cross‑industry expertise (sailing to space tech), but it does not mention materials, energy, water consumption, or eco‑efficient resource management or supply chains. Therefore, there is no explicit evidence of Resource Use content.",No,"There is no reference to pollution, carbon/greenhouse gas emissions, or any measures or commitments to reduce emissions in operations or production. Innovation is discussed in a general technological sense, not in relation to emissions.",Yes,"The entire post centers on innovation in space technology and high‑performance R&D: it mentions “driving innovation in space technology,” over twenty years of investment in R&D with the Luna Rossa Team, and how these capabilities enabled development of the AxEMU suit. While the environmental aspect is not explicit, under the given taxonomy this still counts as innovation content, as it clearly addresses technological innovation and R&D activities linked to product development.",No,"There is no mention of employees’ working conditions, health and safety in the workplace, compensation, diversity, training, or other internal workforce issues. Speakers and executives are named, but only in the context of innovation and CSR, not workforce topics.",No,"The post does not address human rights policies, avoidance of child or forced labor, or supplier auditing. No explicit human rights themes are present.",No,"There is no mention of philanthropy, community engagement, public health, local social impact, or broader business ethics themes. The focus is on R&D, innovation, and collaboration in space technology, not community-oriented activities.",No,"Although the AxEMU suit is mentioned as a product outcome of R&D, the post does not discuss product safety, quality standards, consumer health and safety, or data privacy. Therefore, there is no explicit product responsibility content.",No,"The text names executives (e.g., CMO & Head of CSR) but does not discuss corporate governance structures, board oversight, executive compensation, or strategic governance decisions. So, there is no concrete Management subcategory evidence.",No,"There is no mention of investors, shareholder rights, financial reporting to shareholders, or anti‑takeover mechanisms. Investor relations are not discussed.",Yes,"Lorenzo Bertelli is explicitly identified as “Prada Group CMO & Head of CSR,” and he speaks about how long‑term R&D and innovation form part of Prada’s strategic approach (“We practice and live [innovation]… pursued a non‑fashion, high‑performance R&D pathway”). Linking this to his CSR role indicates that the company frames these innovation choices within its broader CSR/ESG strategy and positioning, so there is explicit evidence of overarching CSR/ESG communication and integration into strategic decision‑making."
New Wave Group AB,2025,2025-08-29T12:21:33.396Z,"New Wave Danmark A/S have opened their new showroom in Skovlunde, Denmark! 🥂 

The showroom brings together our entire brand universe – from sportswear and corporate apparel to gifts and interior. Visitors can now experience our strong portfolio of brands, including Craft Sportswear, Cutter & Buck, Clique, Projob, Orrefors, Kosta Boda, Sagaform, and Byon – all presented under one roof in the new Brand House.

This new space allows us to showcase collections, solutions, and inspiration in a way that reflects who we are as a company: a brand house with strong trademarks, local presence, and Scandinavian quality.

A warm thank you to everyone who joined for the opening!

If you are in the area, please come in for a visit at Meterbuen 33 in Skovlunde – we’d be happy to show you our products in person and explore potential ways to collaborate.",https://www.linkedin.com/posts/new-wave-group_new-wave-danmark-as-have-opened-their-new-activity-7367169538611728385-Hh8v?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAABXo4mUB7g5FphHN6ij54fkYNavWpOpyZCo,143,No,No,No,Yes,No,"The post talks about opening a new showroom and listing brands and products, but does not mention materials, energy, water consumption, or eco-efficient supply chain/resource reduction efforts.",No,"There is no reference to pollution, greenhouse gases, or any actions or commitments related to emissions reduction.",No,"While products and collections are mentioned, there is no explicit mention of environmental technologies, green processes, or eco-designed products aimed at reducing environmental burdens.",No,"The post does not discuss employees, working conditions, health and safety, diversity, compensation, or training/development; it only thanks attendees of the showroom opening.",No,"No human rights topics (e.g., child labor, forced labor, human rights policies, supplier standards) are mentioned.",No,"Although the post invites local visitors and mentions local presence, it is purely commercial/marketing in nature and does not describe community engagement, charity, public health, or broader social impact activities.",No,"Products are listed and promoted, but there is no information about product safety, quality standards, consumer health, or data privacy responsibilities.",No,"The content does not address corporate governance, leadership structures, board decisions, or executive compensation; it only announces a showroom opening.",No,"There is no mention of investors, shareholder communications, financial reporting, or takeover-related issues.",No,"The post does not reference sustainability, ESG, CSR reporting, or integrating social/environmental concerns into strategy; it is a standard marketing announcement about a new showroom."
Gabriel Holding A/S,2026,2026-02-03T11:00:05.357Z,"Blue Episteme from the PSUKHE collection by Felix Godard, designed in collaboration with Maud Rondot is upholstered in our classic Europost 2.

Inspired by the Greek idea of knowledge, the chair balances soft ash blues with subtle greys and a hint of cyan, creating a quiet and composed expression. The dense, felted wool of Europost 2 adds richness and tactility, while its soft sheen and depth of colour enhance the chair’s grounded and refined character.

The exclusive piece was showcased at MAISON&OBJET in Paris, where its quiet strength and distinctive materiality attracted strong attention from the audience.

Explore Europost 2 https://lnkd.in/egQXd4GA",https://www.linkedin.com/posts/gabriel_blue-episteme-from-the-psukhe-collection-activity-7424406319455076352-NowH?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEsntggBsZ3j--2X3xlvXMIZKK2Ymt0pMxg,101,No,No,No,Yes,No,"The post describes a specific chair design, its colours, and the tactile qualities of a wool upholstery fabric. There is no explicit mention of resource efficiency, material/energy/water consumption, sourcing practices, or supply-chain eco-efficiency, so Resource Use is not applicable.",No,"There is no reference to environmental pollution, carbon footprint, or any emissions-reduction commitments or actions related to production or operations.",No,"Although the design is described as distinctive, there is no explicit mention of environmental technologies, green processes, eco-design for environmental impact reduction, or any claim about reducing environmental burdens.",No,"The post does not mention employees, working conditions, health and safety, compensation, diversity, or training; it focuses solely on a product and its presentation at an event.",No,"There is no content about human rights policies, avoidance of child/forced labor, or supplier auditing. The text is purely about a design object and its aesthetic/material qualities.",No,"The post does not address corporate citizenship, philanthropy, local community impact, public health, or ethics programs. It only notes that the chair was showcased at a trade event, which is commercial rather than community-focused.",No,"While it describes material qualities (richness, tactility, colour), there is no explicit mention of consumer health and safety, product integrity in an ESG sense, or data/privacy issues. It is a marketing-style aesthetic description, not product responsibility content.",No,"There is no discussion of corporate governance, leadership, board structure, or executive compensation.",No,"The post does not mention investors, shareholder treatment, reporting, or anti-takeover measures.",No,"There is no reference to sustainability strategy, ESG reporting, or integrating environmental/social/governance considerations into corporate decision-making. The post is purely product promotion and event visibility, which is not ESG-relevant under the defined categories."
Columbia Sportswear Co,2025,2025-11-05T23:13:27.815Z,"🌊 We’re SWELLING with gratitude for The Surfrider Foundation! Huge thanks to Coastal Adaptation Manager Alex Ferron-Mignona for leading an inspiring Lunch & Learn at prAna HQ on coastal resiliency and nature-based solutions here in SoCal. 

We’re proud to partner with Surfrider to protect ocean, waves, and beaches we love. Dive in at surfrider.org to join their mission — from beach cleanups to water testing and more!

Huge shout out to prAna's internal DEI & SEVA teams for hosting the event. 🎉",https://www.linkedin.com/posts/prana-living_were-swelling-with-gratitude-for-the-ugcPost-7391974177420959744-3dxO?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAA0fhnwBs426nttGUUr89LxGZhp79qwGkkc,82,No,Yes,No,No,No,"The post discusses coastal resiliency, nature-based solutions, and beach cleanups, but does not explicitly mention materials, energy, water consumption, or eco-efficient supply chain/resource efficiency initiatives by the company.",No,"There is no explicit reference to emissions, pollution, or measures/targets to reduce greenhouse gases or other pollutants.",No,"Although the phrase “nature-based solutions” is used, it is in the context of coastal resiliency education and non-profit environmental protection, not clearly about a company’s own environmental technologies, green processes, or eco-designed products.",Yes,"The post mentions prAna’s internal DEI & SEVA teams hosting the event. DEI (diversity, equity, and inclusion) structures are directly related to internal workforce practices and employee-focused initiatives.",No,"There is no mention of human rights policies, conventions, or supply-chain human rights issues such as child or forced labor.",Yes,"The post highlights corporate partnership with The Surfrider Foundation, engagement in coastal protection, beach cleanups, water testing, and hosting an educational Lunch & Learn. These are clear corporate citizenship and localized social/environmental impact activities benefiting the broader community.",No,"The content does not discuss product quality, consumer health and safety, product integrity, or customer data privacy.",No,"There is no discussion of corporate governance structures, leadership decisions, or executive/board-level issues.",No,"The post does not address investors, shareholder relations, reporting to shareholders, or anti-takeover mechanisms.",No,"While the post reflects CSR-related actions (partnership with an environmental NGO, DEI engagement), it does not explicitly talk about overarching CSR/ESG strategy, reporting, or integration into core corporate decision-making processes."
Levi Strauss & Co,2025,2025-08-06T18:28:51.428Z,"Important notice to potential candidates: It has come to our attention that people may be posing as recruiters for Levi Strauss & Co. The LS&Co. talent acquisition team members and related agents thoroughly vet candidates through a screening and interview process. They will not ask you to provide personal financial or banking information.

All recruiting email correspondence from actual LS&Co. recruiters will come from individuals with a @levi.com email address. Any correspondence coming from an individual associated with LS&Co. using an email address other than one ending in @levi.com should be considered suspicious. We encourage you to report any concerns to us — or to validate the authenticity of a recruitment contact — by messaging us through the platform.  

Fraudulent activity, or if you've been the victim of a scam, should be reported as follows:

If you’ve received a scam message on LinkedIn: https://lnkd.in/gb-Qd_v
FTC Consumer Information: https://lnkd.in/dYUjMUrv
FBI Internet Crime Complaint Center: https://www.ic3.gov/",https://www.linkedin.com/posts/levi-strauss-%26-co-_important-notice-to-potential-candidates-activity-7358927051908665345-nc6-?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,154,No,Yes,No,No,No,"The post does not mention materials, energy, water consumption, or eco-efficient resource/supply chain management.",No,There is no reference to environmental pollution or emissions-related commitments or measures.,No,"The content does not discuss environmental technologies, green processes, or eco-designed products.",No,"While recruitment is mentioned, the focus is on protecting external candidates from fraud, not on internal employees’ working conditions, safety, compensation, diversity, or training.",No,"The notice does not refer to fundamental human rights conventions, corporate human rights policies, or supplier auditing issues such as child or forced labor.",No,"The message provides fraud-reporting guidance but is not framed as corporate citizenship, public health protection, or broader social/ethical impact; it is an operational warning about recruitment scams.",Yes,"The post is explicitly about protecting potential candidates from recruitment scams, clarifying official communication channels, and advising how to report fraudulent activity. This relates to the integrity and safety of an important service interaction with the company, and to safeguarding users’ personal and financial data, which fits customer data/privacy and product/service integrity concerns.",No,"There is no mention of corporate governance structures, executive leadership, or board-level decisions.",No,"The post does not address investors, shareholder treatment, or investor relations topics.",No,"The notice is operational and specific to recruitment fraud; it does not describe broader ESG/CSR strategy, reporting, or integration into corporate decision-making."
Gabriel Holding A/S,2025,2025-06-18T07:38:42.509Z,"We’re ready to welcome you to our showroom in the heart of Christianshavn during 3daysofdesign

Step inside and explore a vivid, tactile space where colour, creativity and craftsmanship come together to inspire. Discover our latest fabric launches and experience the aesthetic essence of Gabriel up close.

Gabriel Showroom
Christianshavns Kanal 4
Copenhagen

Discover the full programme https://lnkd.in/dbJnzYXH",https://www.linkedin.com/posts/gabriel_were-ready-to-welcome-you-to-our-showroom-activity-7341006431229284352-fNtm?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADJuXfQB16Oqw734_O9B_WRdaFQDHVfk4Mk,57,No,No,No,Yes,No,"The post promotes a showroom and design event, mentioning colours, creativity, craftsmanship, and fabric launches, but it contains no explicit reference to materials efficiency, energy or water use, or eco-efficient supply chain management.",No,"There is no mention of emissions, pollution, carbon footprint, or any measures or commitments related to emissions reduction.",No,"Although new fabrics are mentioned, there is no explicit indication that they are environmental technologies, eco-designed, or aimed at reducing environmental costs or burdens.",No,"The post does not discuss employees, working conditions, health and safety, diversity, training, or any workforce-related topics.",No,"There is no reference to human rights policies, avoidance of child or forced labor, or supplier human rights auditing.",No,"The post is an event/showroom invitation and does not address community engagement, charity, public health, or broader social impact or business ethics.",No,"While it mentions fabric launches, it includes no claims or information about product safety, consumer health, product integrity, or data privacy.",No,"No information is provided about corporate governance, leadership structures, or executive compensation or direction.",No,"The post does not address investors, shareholder treatment, reporting, or any capital-market related topics.",No,"There is no mention of sustainability, ESG strategy, CSR reporting, or integration of environmental or social considerations into corporate decision-making; it is purely a marketing/event communication."
361 Degrees International Ltd,2026,2026-04-17T14:53:34.730Z,"LONDON HERE WE COME!
Next Saturday, we are hosting an exclusive 361° Shakeout Run in South Kensington. This is an exclusive event with only 30 spots, and there are 2 two ways to get in.
1️⃣ THE FAST TRACK (15 SPOTS): > We are opening 15 spots for our community right now.
🔗 Sign Up via the Link in Bio on our IG to secure your place.
2️⃣ THE BLUE LINE HUNT (15 SPOTS):
Missed the link? You have one more chance. On Friday afternoon, find our two Blue Line Pacers running in Central London. Spot them, snap a photo, and tag #LOVEYOURRUNLONDON to claim one of the remaining 15 invites. 🔵🚩

👟 Plus, the hunters have a chance to win 1 of 5 pairs of the new Furious Future 2 Blue Line.

#361Degrees #LOVEYOURRUNLONDON #LondonMarathon #FF2 #BlueLine",https://www.linkedin.com/posts/361europe_loveyourrunlondon-361degrees-loveyourrunlondon-activity-7450919393213136896-CFYn?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAF2xTvkB7iAYNGRO0NLopp0Onf8_91jn1AU,138,No,No,No,Yes,No,"The post is about a promotional running event and product giveaway with no mention of materials, energy, water use, or resource-efficient supply chains.",No,"There is no reference to emissions, pollution, or any effort to measure or reduce environmental emissions.",No,"Although a new shoe model is mentioned, the post does not describe any environmental technologies, green processes, or eco-designed product aspects related to sustainability.",No,"The content focuses on customers/participants and an event, with no discussion of employees, workplace conditions, safety, compensation, or training.",No,"The post does not address human rights policies, conventions, or supply chain labor practices.",No,"While it uses the word 'community', it is clearly referring to a brand fanbase and a marketing event, not corporate citizenship, charity, public health protection, or localized social impact.",No,"The mention of a new shoe model is purely promotional; there is no discussion of product safety, quality standards, consumer health, or data privacy.",No,"There is no mention of corporate governance, leadership decisions, board structures, or executive compensation.",No,"The post does not reference investors, shareholder relations, or financial reporting/disclosure topics.",No,"No overarching environmental, social, or governance strategy, reporting, or integration into decision-making is mentioned; this is purely a marketing/event announcement."
Adidas AG,2026,2026-02-23T12:48:28.842Z,"The path to success is full of turns – Mikaela Shiffrin inspires at every single one🏅⛷️ 

Mikaela Shiffrin started her career young and with an astonishing series of successes – including Olympic Gold Medals at the 2014 and 2018 winter games.  

Then came the devastating loss of her father in 2020; Beijing in 2022, which she left without wins; and a major injury in 2024.  

At times she considered stopping skiing altogether.  

But she confronted each loss by stepping into her boots, clicking back into her skis, and easing back into her side-to-side turns at breakneck speeds. 

When her mother asked what keeps her returning to her sport, she answered: 
“There’s this endless longing to do one more turn a little bit better each run.” 

That’s what she keeps doing. This time, this longing turned into her third gold medal, giving her a new title to add to her long list: more Alpine Skiing Olympic Gold Medals than any other American. 

To find out more about her winding path, watch this exclusive look at a view of her life only a mother could share: https://adidas.pub/45JJSKP

#MilanoCortina2026 #YouGotThis",https://www.linkedin.com/posts/adidas_milanocortina2026-yougotthis-activity-7431681354360102913-8UAl?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADSrhNYB6WX_yttMZS5zKuw4oAmgtZapKSg,187,No,No,No,Yes,No,"The post is about an athlete’s personal journey, resilience, and Olympic success. It does not mention materials, energy, water use, or eco-efficient supply chain or resource reduction measures.",No,"There is no reference to environmental pollution, emissions, or any efforts to measure, manage, or reduce emissions in operations or production.",No,"The content does not discuss environmental technologies, green processes, or eco-designed products. It focuses on Mikaela Shiffrin’s career and Olympic victories.",No,"The post is not about employees, workplace conditions, health and safety at work, compensation, diversity, or training. It is about an individual athlete’s sporting journey, not a company workforce topic.",No,"There is no mention of human rights policies, conventions, or issues like child labor, forced labor, or supplier auditing. The narrative is purely biographical/inspirational.",No,"The post does not describe corporate citizenship, charity, public health, local community projects, or broader social impact initiatives; it is centered on sports achievements and personal motivation.",No,"There is no content about product quality, consumer safety, product integrity, or data privacy. While an adidas link is included, it is to an inspirational story, not to product or customer responsibility issues.",No,"The post does not touch on corporate governance, leadership structures, executive pay, or strategic operational direction. It only narrates an athlete’s career path.",No,"There is no mention of investors, shareholder treatment, financial reporting, or anti-takeover measures.",No,"The post does not describe any overarching ESG/CSR strategy, reporting, or integration of ESG into decision-making. It is a motivational sports story with no explicit sustainability or responsibility framing."
