Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Levi Strauss & Co,2026,2026-04-02T16:36:30.344Z,"To celebrate 10 years of the Levi's® Wedgie Jean, we asked employees to share their thoughts on the iconic fit. See what they had to say below, then grab a pair for yourself ➡️  https://lnkd.in/gbssKvBs",https://www.linkedin.com/posts/levi-strauss-%26-co-_10-years-of-the-levis-wedgie-jean-activity-7445509477631688705-h5Fl?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,35,No,No,No,Yes,No,"The post only mentions celebrating a product anniversary and inviting people to buy a pair; it does not mention materials, energy, water use, or resource-efficient supply chains.",No,"There is no reference to emissions, pollution, or any efforts to reduce environmental impacts of production or operations.",No,"The content does not mention environmental technologies, green processes, or eco-designed products; it only highlights an 'iconic fit' of a jean.",No,"Although employees are mentioned, they are only cited as sharing thoughts on a product; there is no information on working conditions, safety, satisfaction, compensation, diversity, or training.",No,"The post contains no references to human rights policies, labor rights, or topics like child or forced labor.",No,"There is no mention of philanthropy, local community engagement, public health, or business ethics; the focus is purely product promotion.",No,"The post does not address product quality, safety, health impacts, or data privacy; it simply invites readers to purchase a jean.",No,"No information is provided about governance structures, leadership decisions, or executive compensation.",No,"The post does not mention investors, shareholder rights, financial reporting, or anti-takeover measures.",No,"There is no reference to sustainability reporting, ESG strategy, or integration of social/environmental considerations into corporate decision-making; it is a straightforward marketing message."
Puma SE,2025,2025-05-14T08:00:15.740Z,"Anyone who wants to race, can race 💪 

HYROX made its high-energy India debut at Mumbai’s NESCO Center with 1,650 athletes from 24 countries. From PUMA ambassadors like Bengaluru FC and India goalkeeper Gurpreet Singh Sandhu and swimmer Srihari Nataraj, to 78-year-old Virendra Sood proving age is just a number - the day was packed with standout moments. PUMA was proud to be at the heart of it - with employee participation across multiple categories. A special shout-out to our two female PUMA employees who secured a group podium finish! This marks just the beginning, with more competitions in India still to come and the HYROX World Championship qualifiers on the horizon.

Let's go #PUMAFam! 🔥",https://www.linkedin.com/posts/puma_pumafam-activity-7328328280137199618-nNAH?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEIEbisBTza1aT3oxdkctj-FhlZBo-FO460,116,No,Yes,No,No,No,"The post is about a sporting event debut and athlete participation; it does not mention materials, water, energy use, or eco-efficient supply chain practices.",No,"There is no reference to pollution, carbon footprint, or any emissions-reduction measures related to the event or operations.",No,"The content does not discuss environmental technologies, green processes, or eco-designed products; it focuses on the race and participants.",Yes,"The post explicitly highlights PUMA employee participation, including a special mention of two female employees achieving a podium finish. This is direct evidence of internal staff engagement and recognition, falling under workforce-related content.",No,"There is no mention of human rights conventions, labor rights policies, or supplier practices such as avoiding child or forced labor.",No,"Although the event involves many athletes, the post does not describe corporate citizenship, philanthropy, public health initiatives, or localized social impact efforts by the company.",No,"The post does not address product quality, consumer safety, or customer data privacy; it focuses on the event and participants, not on PUMA’s products or services responsibilities.",No,"There is no discussion of corporate governance, leadership structures, or executive decision-making.",No,"The text does not mention investors, shareholder rights, financial reporting, or anti-takeover measures.",No,"While it shows brand and employee engagement in a sports event, the post does not frame this within a broader CSR strategy or integrated ESG decision-making narrative."
Levi Strauss & Co,2026,2026-01-14T16:59:49.517Z,"Our products are built to last, to be loved and worn and loved again. That’s why we’ve launched the Levi’s® Wear Longer Project, a community initiative designed to equip young people with the skills and confidence to repair, refresh and reimagine their clothes — so they look better and last longer. 

Last year, we commissioned a survey and found that while Gen Z is leading the charge in thrifting, repurposing and self-expression, 41% of Gen Z reported having no repair or customization skills, like sewing a button or hemming a pair of jeans. The Wear Longer Project aims to change that. We’ve partnered with Discovery Education to create free, accessible resources to teach these basic skills in the classroom and beyond.  

Learn more about the project and invest in your own repair skills ➡️ https://lnkd.in/g7QQCvk6",https://www.linkedin.com/posts/levi-strauss-%26-co-_levis-wear-longer-project-activity-7417249092671541248-Majo?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,135,Yes,Yes,Yes,No,Yes,"The post explicitly focuses on extending the life of clothing (“built to last,” “so they look better and last longer”) and equipping people with repair and refresh skills, which directly relates to reducing material consumption and making more efficient use of resources by keeping products in use longer rather than replacing them.",No,"There is no mention of greenhouse gas emissions, pollution reduction, or any operational measures aimed at lowering emissions in production or logistics.",No,"Although the initiative promotes repair and longevity, the post does not describe environmental technologies, green production processes, or eco-designed products; it focuses on education and skills, not technological or process innovation.",No,"The post discusses young people and students in general, not Levi’s internal employees. It does not address employee working conditions, safety, compensation, diversity, or training for the company’s own workforce.",No,"There is no reference to human rights conventions, avoidance of child or forced labor, or supplier human rights policies or audits.",Yes,"The Levi’s Wear Longer Project is described as “a community initiative” aimed at equipping young people with practical skills through free, accessible educational resources, which aligns with localized social impact and educational support for the broader community.",Yes,"The post emphasizes that Levi’s products are “built to last” and that the initiative helps people repair and maintain their garments so they “look better and last longer,” directly addressing product durability and quality as experienced by customers.",No,"There is no discussion of executive leadership, governance structures, or board-level decision-making.",No,"The post does not mention investors, shareholder value, financial returns, or any issues related to shareholder rights or reporting.",Yes,"The Wear Longer Project, framed as a Levi’s-branded community initiative with an educational partner and free resources, reflects a structured CSR effort that connects product longevity, community education, and brand values, indicating integration of social and environmental considerations into broader corporate engagement."
Christian Dior SE,2026,2026-03-04T16:55:33.541Z,"The Jardin des Tuileries provided both an inspiration and setting for the show. The centuries-old park in the centre of Paris has always been a place for seeing and being seen. Unveiled on a specially-constructed set around a lily pond, the collection reflects the constant exchange of ideas that happens in a city – discovering them, absorbing them and then interpreting them. Creative Director Jonathan Anderson took his cues from water lilies and the park’s emblematic chairs, from the Dior archives, historical costume and the possibilities offered by savour-faire and fabric research, further evolving ideas he has been developing since he arrived at the House. 

Stay tuned for more coverage on.dior.com/aw2026-27-lk.

#DreamInDior",https://www.linkedin.com/posts/christian-dior-couture_dreamindior-activity-7435005024444887040-Pbzd?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADxeUlUBCd9hAkKTauhprPVFe0x_J25JAyE,112,No,No,No,Yes,No,"The post describes the creative inspiration, setting, and aesthetic elements of a fashion show, but does not mention materials efficiency, energy or water consumption, or eco-efficient supply chain practices.",No,"There is no reference to pollution, emissions, carbon footprint, or any efforts to reduce environmental emissions in production or operations.",No,"Although ‘fabric research’ and creative ideas are mentioned, they are not explicitly linked to environmental technologies, eco-design, or reducing environmental costs or burdens.",No,"The post does not address employees, workplace conditions, safety, compensation, diversity, or training; it only names the Creative Director in relation to artistic direction.",No,"There is no mention of human rights conventions, labor conditions, or supplier auditing such as avoiding child or forced labor.",No,"Use of a public park as a show setting is purely aesthetic; the post does not discuss philanthropy, public health, local social impact, or business ethics.",No,"The collection is referenced in artistic terms only; there is no content about product quality standards, consumer health and safety, or customer data privacy.",No,"Mention of the Creative Director relates to creative inspiration, not to corporate governance structures, executive compensation, or management policies.",No,"The content does not touch on investor relations, shareholder treatment, reporting, or anti-takeover measures.",No,"This is a marketing/brand communication about a fashion show with no explicit link to broader CSR strategy or integration of environmental, social, and governance topics into decision-making."
PVH Corp,2025,2025-11-04T17:30:01.249Z,"Meaningful partnerships 🤝 meaningful impact. We're proud to continue our long-time partnership with Harlem's Fashion Row (HFR), the premier platform dedicated to discovering, showcasing and supporting designers of color.  
 
From hosting HFR’s Black History Month “House Talks” and 7th Annual Designer’s Retreat at our NYC headquarters, to sponsoring the organization’s recent Fashion Show & Style Awards, our collaboration is all about celebrating some of the incredible rising talents shaping the future of fashion. Check out a few of our favorite snapshots and insights from our time together this year below! 
 
💡 “Always ask and always go for it.” - Brandice Daniel, Founder & CEO of HFR  
💡 “Network out, not just up.” - Brandon Blackwood, Founder of Brandon Blackwood 
💡 “Stay connected to what sparks that joy.” - Megan Smith, Founder of Megan Renee 
 
A special thank you to our friends at Harlem’s Fashion Row and our teams across Tommy Hilfiger, Calvin Klein and PVH Corp. for coming together to create these special moments. Here’s to powering the next generation of fashion designers, step by step.",https://www.linkedin.com/posts/pvh_meaningful-partnerships-meaningful-impact-activity-7391527153168830465-25GS?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACdwRloBsvQMFO5Hq4nZQD88Dn5VCuqcvz4,176,No,Yes,Yes,No,No,"The post does not mention materials, energy efficiency, water usage, or eco-efficient supply chain practices.",No,"There is no reference to pollution, emissions, carbon footprint, or emission-reduction measures.",No,"While it mentions shaping the future of fashion, it does not explicitly discuss environmental technologies, green processes, or eco-designed products.",Yes,"The partnership activities (talks, retreats, support for designers of color, powering the next generation of fashion designers) explicitly focus on the development and support of designers as professionals, which falls under workforce development and opportunity.",No,"Although designers of color are highlighted, the post does not explicitly reference human rights conventions, anti-discrimination policies, or supplier human rights auditing.",Yes,"The collaboration with Harlem’s Fashion Row, hosting public-facing events (House Talks, Fashion Show & Style Awards), and supporting designers of color constitute localized social impact and community-oriented cultural support.",No,"The content does not address product quality, consumer safety, or customer data privacy.",No,"There is no discussion of corporate governance structures, executive compensation, or board-level decision-making.",No,"The post does not mention investors, shareholder communications, or anti-takeover measures.",Yes,"The long-time partnership with Harlem’s Fashion Row and recurring sponsored events indicate an ongoing strategic CSR initiative integrating diversity and community support into brand and corporate activity, even though it is framed as marketing content."
Pou Chen Corp,2025,2025-12-04T03:00:06.709Z,"⌛ In a workplace, time is one of the most valuable resources. How we manage and use it can affect our productivity.

⏱️ Time efficiency is about working smarter by using every minute with focus and intention. In a large organization where collaboration, deadlines, and priorities often overlap, time efficiency allows us to achieve more with less pressure. It helps employees stay organized and balanced.

✨ So how can we use our time efficiently at work?
Here are a few effective habits that can help:
1. Set clear priorities.
Start your day by identifying the most important tasks that align with your goals or team objectives.
2. Plan your day ahead.
Use a planner or digital calendar to organize tasks and deadlines. 
3. Avoid multitasking.
While it may feel productive, multitasking often divides attention. Instead, concentrate on one task at a time.
4. Manage distractions.
Notifications, chats, and emails can break your focus easily. Allocate specific times to check messages or emails so you can stay in deep focus mode.
5. Take short breaks.
Efficiency doesn’t mean nonstop work. Short breaks help refresh your mind, improve focus, and maintain consistent performance throughout the day.
6. Reflect and adjust.
At the end of the day, take a few minutes to evaluate how you spent your time. Identify what worked well and what needs improvement.

💡 Using time efficiently will help you balance your productivity with well being. By managing time wisely, you can create space for creativity and continuous growth.

#pouchengroupindonesia #manufacturingcompany #athleticshoe #careergrowth #efficiency #responsibility",https://www.linkedin.com/posts/pouchengroupindonesia_pouchengroupindonesia-manufacturingcompany-activity-7402179869369155584-OR8G?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFEqwA4BdvloIrWTBN4Zlcbb4DJ_6CUegWU,255,No,Yes,No,No,No,"The post discusses time as a personal productivity resource, not environmental resources such as materials, energy, water, or eco-efficient supply chains.",No,"There is no mention of environmental pollution, greenhouse gases, or any emission-reduction measures.",No,"The content focuses on personal time management habits, not environmental technologies, green processes, or eco-designed products.",Yes,"The entire post addresses employees’ work habits, productivity, balance, and well-being in the workplace, which directly relates to workforce topics such as working conditions and job effectiveness.",No,"The post does not reference human rights conventions, labor rights issues, or supplier practices such as avoiding child or forced labor.",No,"There is no discussion of corporate citizenship, community outreach, public health initiatives, or localized social impact; the focus is internal employee efficiency.",No,"The text does not reference product quality, consumer safety, or customer data privacy; it only covers internal time management practices.",No,"The post does not mention corporate governance structures, leadership decisions, or executive compensation; it is framed as general advice rather than governance policy.",No,"There is no reference to investors, shareholder value, or reporting to shareholders.",No,"While hashtags mention the company, there is no explicit link to broader ESG/CSR strategy, reporting, or integration of social/environmental concerns into corporate decision-making."
Christian Dior SE,2025,2025-06-05T13:26:51.295Z,"At #Dior, passion is at the heart of our creations.
A breath of ease moves through the #DiorFall25 campaign, as Maria Grazia Chiuri’s collection reveals the signature kimono jacket–shaped by the purity of Japanese structure and the romanticism of Parisian codes. Relaxed denim contrasts with shoulder-baring knitwear, while archival motifs surface in florals and tonal embroidery. Accessories like the #DiorToujours, Dior Caro Bucket, and golden bamboo-inspired jewelry echo the palette – sculptural, refined, and in harmony with its rhythmic elegance. Discover more on.dior.com/fall25-lk. 

#DreamInDior 
© Hiroko Matsubara",https://www.linkedin.com/posts/christian-dior-couture_dior-diorfall25-diortoujours-activity-7336383002895138816-Crju?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC732uIB710CgLAkKRQ7CDaedjLO6N-IpSc,87,No,No,No,Yes,No,"The post describes a fashion campaign, aesthetic inspirations, and specific products but does not mention materials sourcing, energy or water consumption, or eco-efficient supply chain practices.",No,"There is no reference to environmental pollution, carbon footprint, or any emissions-reduction efforts in production or operations.",No,"While the collection is creatively described, there is no explicit mention of environmental technologies, green processes, or eco-designed products aimed at reducing environmental impact.",No,"The text does not discuss employees, working conditions, safety, compensation, diversity, or training opportunities.",No,"There is no mention of human rights policies, labor standards, or avoidance of child/forced labor in the supply chain.",No,"The content focuses on fashion design and product aesthetics without discussing corporate citizenship, philanthropy, public health, or localized social impact.",No,"Although products and accessories are named, there is no discussion of product safety, quality standards beyond aesthetics, consumer health, or data privacy.",No,"The post does not mention governance structures, leadership decisions, or executive/board matters.",No,"There is no reference to investors, shareholder rights, financial reporting, or anti-takeover measures.",No,"The post is purely marketing-oriented for a fashion campaign and does not communicate any broader CSR or ESG strategy, reporting, or integration into corporate decision-making."
Gildan Activewear Inc,2026,2026-04-09T15:19:20.261Z,"You may already know Maidenform, a leading intimates and shapewear brand that’s part of our brand portfolio.

With modern styles backed by an unparalleled history of innovation, Maidenform® delivers foundational pieces with intentional design that women rely on to feel put together for the moment ahead. 

Maidenform® strengthens our portfolio and reinforces our position as a manufacturer of choice for quality apparel in the wholesale and retail markets. 

#MakingApparelBetter

Learn more: https://lnkd.in/eGSrFvhB",https://www.linkedin.com/posts/gildan_makingapparelbetter-activity-7448026772715008000-xq9b?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFgUjgkBGSmiRXCkFw7DGB-O57R2S_JLFDk,72,No,Yes,No,No,No,"The post does not mention materials, energy, water consumption, or eco-efficient use of resources in production or supply chain.",No,"There is no reference to environmental pollution, greenhouse gases, or any emissions-reduction measures.",No,"Although the post mentions a history of innovation, it does not explicitly tie this innovation to environmental technologies, green processes, or eco-designed products aimed at reducing environmental impact.",No,"The content does not discuss employees, workplace conditions, safety, diversity, compensation, or training.",No,"There is no mention of human rights policies, labor rights, or avoidance of child/forced labor in the post.",No,"The post does not reference corporate citizenship, community engagement, philanthropy, or public health activities.",Yes,"The post emphasizes Maidenform as a manufacturer of choice for ‘quality apparel’ and ‘foundational pieces with intentional design that women rely on,’ which directly addresses product quality and reliability, core aspects of product responsibility.",No,"There is no mention of governance structures, leadership, or executive decision-making.",No,"The post does not address investor relations, shareholder rights, or reporting to shareholders.",No,"While the hashtag #MakingApparelBetter is used, the post does not explicitly describe an overarching CSR strategy or integration of environmental and social factors into corporate decision-making."
Lakeland Industries Inc,2025,2025-11-17T21:35:42.570Z,"Protecting those who protect others is at the heart of what we do, and last weekend we had the privilege of being part of Huntsville, Alabama’s first annual Tunnel to Towers 5K Run & Walk.
 
It was an honor to stand alongside our community in support of an organization that pays tribute to the brave men and women who put their lives on the line every single day.
 
Thank you to everyone who participated, volunteered, or cheered.

We’ll see you next year!

#TunnelToTowers #protectyourpeople",https://www.linkedin.com/posts/lakeland-fire-and-safety_tunneltotowers-protectyourpeople-activity-7396300025003139072-MHTX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,84,No,Yes,No,No,No,"The post does not mention materials, energy, water consumption, or eco-efficient resource or supply chain practices.",No,"There is no reference to emissions, pollution, or measures to reduce environmental impact.",No,"The content does not discuss environmental technologies, green processes, or eco-designed products.",No,"Although the post mentions people who protect others, it does not address internal employees’ working conditions, safety programs, compensation, or development opportunities within the company.",No,"There is no explicit mention of human rights policies, avoidance of forced or child labor, or supplier human rights practices.",Yes,"The post explicitly describes participation in a local community event (Huntsville’s first annual Tunnel to Towers 5K Run & Walk) and standing alongside the community in support of an organization honoring first responders, which fits corporate citizenship and localized social impact.",No,"The text does not discuss product quality, consumer safety, or data privacy.",No,"There is no information about corporate governance structures, executive leadership decisions, or board practices.",No,"The post does not reference investors, shareholder rights, or investor reporting.",No,"While it describes a single community event, it does not frame this within a broader ESG or CSR strategy, reporting, or integration into core business decision-making."
Birkenstock Holding PLC,2026,2026-02-19T07:58:55.069Z,"BIRKENSTOCK has historically been associated mainly with sandals.

But closed shoes are not an addition to our story. They are where it began. 

Long before the sandal became iconic, Carl Birkenstock developed the concept of the “Idealschuh”, a closed shoe built around the principle of anatomical support. That philosophy remains unchanged.

Today, we are steadily expanding our closed-shoe portfolio, from sneakers to boots and moc-toe silhouettes, strengthening our position as a year-round footwear brand. This is not a seasonal extension. It is a deliberate step toward greater resilience and diversification.

The numbers reflect this trajectory. In the first quarter, closed styles accounted for approximately 60 percent of revenue, reflecting the increasing balance of our portfolio across seasons.

At the core of this development is what has always defined us: anatomically engineered footbeds, carefully selected materials and functional design translated into contemporary silhouettes. With the launch of the HIGHWOOD MOC LACE LOW, a modern moc-toe silhouette building on the functional DNA of the HIGHWOOD boot, we continue to broaden our portfolio. 

Today, closed shoes are a structural part of our business and a key driver of a long-term, seasonally resilient growth strategy.",https://www.linkedin.com/posts/birkenstock-deutschland_birkenstock-has-historically-been-associated-activity-7430158932012134400-AmBg?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAB2fJisB56UEMFOKW-93gvW_UdpQs2L7xx0,191,No,No,No,Yes,No,"Although the post briefly mentions 'carefully selected materials,' it does not specify any aspect of eco-efficiency, reduced material use, responsible sourcing, or energy/water/resource management. It is purely product- and growth-focused.",No,"There is no reference to emissions, pollution, carbon footprint, or any operational measures to reduce them.",No,"The text talks about 'anatomically engineered footbeds' and 'functional design' but not in an environmental context (e.g., green technologies, eco-design to reduce environmental burdens). Thus it does not meet the ESG Innovation criterion.",No,"The post does not mention employees, workplace conditions, safety, compensation, or diversity; it focuses on products and business strategy.",No,"There is no discussion of human rights policies, labor standards, or supply chain human rights issues.",No,"The content does not cover community engagement, philanthropy, public health, or broader social impact; it is about product mix and revenue resilience.",No,"While product comfort and anatomical support are mentioned, there is no explicit link to consumer health/safety standards, product quality controls, or data privacy, so it does not clearly qualify as product responsibility in the ESG sense.",No,"The post discusses growth strategy and portfolio mix but does not address corporate governance structures, executive leadership practices, or board-level decisions.",No,"There is no explicit mention of shareholders, investor relations, or shareholder rights; revenue data is given but not framed as shareholder communication.",No,"The strategy described is commercial (seasonal resilience, diversification) without reference to environmental, social, or governance integration; thus it is not a CSR strategy communication."
Figs Inc,2025,2025-11-04T20:58:40.792Z,"Four days of clinic. A lifetime of learning.

Last month, we brought 9 Awesome Humans to #Guatemala to learn, connect, and serve alongside local physicians and our partners at Project C.U.R.E.

Together, we worked to strengthen the local healthcare system — and FIGS donated $25,000 to help support care in the region long after we left.

This is what it means to create impact that lasts. 💙 #FIGSimpact",https://www.linkedin.com/posts/wearfigs_guatemala-figsimpact-activity-7391579663938027520-ZLiE?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFbZAdQBAOvMn0_k0PYy-o-ADfjWPEjhflg,68,No,Yes,No,No,No,"The post does not mention materials, energy, water consumption, or eco-efficient supply chain/resource management practices.",No,"There is no reference to emissions, pollution, or efforts to reduce environmental impacts from operations or production.",No,"The content does not discuss environmental technologies, green processes, or eco-designed products.",No,"Although employees (“Awesome Humans”) participated, the post does not address internal staff topics such as workplace safety, compensation, diversity, or training policies.",No,"While health and access to care are human-rights-related in a broad sense, the post does not explicitly reference human rights conventions, policies, or supplier/labor rights issues; it focuses on a charity-style medical mission.",Yes,"The post describes a corporate citizenship initiative: sending volunteers to Guatemala to work with local physicians, strengthening the local healthcare system, and donating $25,000 to support ongoing care, which is a clear localized social impact and public health support activity.",No,"There is no mention of product quality, consumer health and safety related to products, or customer data privacy.",No,"The post does not discuss governance structures, executive leadership decisions, or board-level policies.",No,"There is no mention of investors, shareholder rights, reporting to shareholders, or anti-takeover measures.",No,"Although the activity is impact-focused, the post does not explicitly frame it as part of an overarching CSR/ESG strategy, reporting framework, or integrated decision-making approach; it is presented as a single impact initiative."
YX Precious Metals Bhd,2025,2025-11-19T02:01:55.667Z,"Our Goldheart Pop-Up Experience has officially arrived at Sunway Pyramid.

Immerse yourself in the world of dazzling diamonds and discover the vibrant charm of our Sapphire Collection, created to add sophistication, colour, and brilliance to your everyday look.

From statement pieces to modern elegance, Goldheart jewellery is crafted to celebrate the individuality, confidence, and shine of every woman.

📍 Sunway Pyramid Shopping Mall (Water Feature, Ground Floor)
📆 17–23 Nov 2025
⏰ 10am - 10pm

#GOLDHEARTMalaysia #EverydayElegance #JewelleryGoals #SunwayPyramid #PopUp",https://www.linkedin.com/posts/tomei-consolidated-bhd_goldheartmalaysia-everydayelegance-jewellerygoals-activity-7396729408893595648-3yud?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAE2NTC0BAY33ZxHGdT7vfWvP5FoX4oNzCOg,80,No,No,No,Yes,No,"The post promotes a jewellery pop-up and product aesthetics without mentioning materials sourcing practices, resource efficiency, energy, water use, or supply chain resource management.",No,"There is no reference to environmental pollution, emissions, carbon footprint, or emission-reduction measures.",No,"Although it describes jewellery design and style, it does not mention green technologies, eco-design, or innovations aimed at reducing environmental impact.",No,"The content does not discuss employees, working conditions, safety, compensation, diversity, or training.",No,"There is no mention of human rights policies, labor rights, or supplier audits related to issues like child or forced labor.",No,"The post is purely a marketing announcement for a pop-up event, with no reference to charity, local community impact, public health, or business ethics initiatives.",No,"It highlights product appearance and lifestyle positioning but does not address product safety, quality standards, or customer data privacy.",No,"There is no discussion of governance structures, leadership decisions, or executive policies.",No,"The post does not reference investors, shareholder rights, or financial reporting.",No,"The content is standard promotional marketing and does not communicate any broader CSR or ESG strategy, reporting, or integration into corporate decision-making."
Christian Dior SE,2025,2025-10-25T10:30:01.875Z,"At #Dior, we empower our people to grow and be their best.
Meet Hasmik Minasyan and Antoine (Huasong) TAN, both VIP Client Managers at Christian Dior Couture and discover the behind-the-scenes of their #DreamInDior experience as they unveil the richness of their métiers in Paris, France.

When asked, ‘what does #DreamInDior mean for you and what amazes you the most in your work?’ Hasmik shares: ‘#DreamInDior means being part of a magical universe, experiencing every moment with the energy and power of the House of Dreams. It marks the beginning of every project I undertake, where each challenge becomes a catalyst for my professional growth - and that is what truly inspires me.’
 
Antoine (Huasong) adds: ‘#DreamInDior is the inspiration of the House through its history, heritage, legacy, culture and creativity that fuels my ambitions. It is about creating the Dream and then sharing them with our prestigious Clients. What I find most amazing in my role is the countless possibilities I have at my disposal to make our Clients’ experiences unforgettable and personalized.’
 
For retail #career opportunities at Dior, visit https://lnkd.in/eYr2K_QH

#DiorTalents
#DreamInDior",https://www.linkedin.com/posts/christian-dior-couture_dior-dreamindior-dreamindior-activity-7387797580677820416-DVc_?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADutyfIBNJBCHOdkrHWz4jsLK00pw1OjKrE,184,No,Yes,No,No,No,"The post does not mention materials, energy, water use, or any resource-efficiency or supply chain topics.",No,"There is no reference to environmental pollution, emissions, or emissions-reduction measures.",No,"Innovation is discussed only in terms of creativity and client experience, without any link to environmental technologies or eco-designed products.",Yes,"The post focuses on Dior employees (VIP Client Managers), their professional growth, inspiration in their roles, and promotes retail career opportunities, which directly relates to workforce development and employee experience.",No,"The content does not discuss human rights policies, child/forced labor, or supplier auditing.",No,"There is no mention of philanthropy, public health, localized social impact, or business ethics initiatives toward the broader community.",No,"Although client experience is mentioned, there is no explicit reference to product quality, consumer safety, or data privacy.",No,"The post does not address corporate governance, executive leadership structures, or board-level decisions.",No,"There is no mention of investors, shareholder rights, or investor reporting.",No,"The post is framed as an employer-branding and career promotion message, not as an articulation of Dior’s overarching CSR or ESG strategy."
Suominen Oyj,2026,2026-01-29T07:43:36.658Z,"Suominen's Q4 and full year 2025 result has been published.

Full year 2025 in brief: net sales decreased and were EUR 412.4 million (2024: 462.3). Comparable EBITDA declined to EUR 12.6 million (17.0). Share of new products of net sales was 27%.

Charles Héaulmé, President & CEO, and Janne Silonsaari, CFO, will present the result in an audiocast today at 11:00 a.m. (EET) Welcome to join: https://brnw.ch/21wZtYr

Read the full result: https://brnw.ch/21wZtYq",https://www.linkedin.com/posts/suominen-corporation_suominens-q4-and-full-year-2025-result-has-activity-7422544934739529728-4IYW?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAChuQRMBdHkIwKp5VAh3LX4A3zkCuYtgrK0,72,No,No,No,Yes,No,"The post only reports financial performance metrics (net sales, EBITDA) and mentions the share of new products, without any reference to materials, energy, water consumption, or resource-efficiency measures.",No,"There is no mention of environmental pollution, emissions levels, or emission-reduction initiatives.",No,"Although the post notes that new products account for 27% of net sales, it does not state that these are environmental technologies, eco-designed products, or that they reduce environmental burdens, so there is no explicit ESG-related innovation evidence.",No,"The content does not discuss employees, working conditions, safety, training, diversity, or compensation.",No,"The post does not refer to human rights policies, labor standards, or supplier auditing.",No,"There is no mention of community engagement, philanthropy, public health, or business ethics topics.",No,"While new products are mentioned, there is no information on product safety, quality standards, customer health, or data privacy.",No,"The post names the CEO and CFO in the context of presenting financial results but does not discuss governance structures, executive compensation, or strategic management practices.",No,"The post is about financial results and an audiocast, but it does not address shareholder rights, investor relations policies, or anti-takeover measures in an ESG sense.",No,"The content is a standard financial results announcement and does not describe any environmental, social, or governance strategy or its integration into corporate decision-making."
