Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Lakeland Industries Inc,2025,2025-11-17T21:35:42.570Z,"Protecting those who protect others is at the heart of what we do, and last weekend we had the privilege of being part of Huntsville, Alabama’s first annual Tunnel to Towers 5K Run & Walk.
 
It was an honor to stand alongside our community in support of an organization that pays tribute to the brave men and women who put their lives on the line every single day.
 
Thank you to everyone who participated, volunteered, or cheered.

We’ll see you next year!

#TunnelToTowers #protectyourpeople",https://www.linkedin.com/posts/lakeland-fire-and-safety_tunneltotowers-protectyourpeople-activity-7396300025003139072-MHTX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,84,No,Yes,No,No,No,"The post does not mention materials, energy, water efficiency, or eco-efficient supply chain management.",No,"There is no reference to environmental emissions, pollution reduction, or related targets.",No,"The content does not discuss environmental technologies, eco-designed products, or reducing environmental burdens for customers.",No,"Although the company values protecting people generally, the post does not address its own employees’ job satisfaction, safety programs, diversity, or development opportunities.",No,"While it honors first responders and others who protect the public, there is no explicit mention of fundamental human rights policies or conventions.",Yes,"The company describes participating in a local charity 5K event, standing alongside the community and supporting an organization honoring first responders. This is explicit evidence of community engagement and corporate citizenship.",No,"There is no discussion of product quality, customer health and safety standards, or data privacy.",No,"The post does not mention corporate governance structures, policies, or practices.",No,"There is no information about shareholder rights, treatment, or anti-takeover measures.",No,"Although the event participation reflects philanthropy, the post does not frame this within a broader CSR strategy, reporting, or integration of ESG factors into decision-making."
Birkenstock Holding PLC,2026,2026-02-19T07:58:55.069Z,"BIRKENSTOCK has historically been associated mainly with sandals.

But closed shoes are not an addition to our story. They are where it began. 

Long before the sandal became iconic, Carl Birkenstock developed the concept of the “Idealschuh”, a closed shoe built around the principle of anatomical support. That philosophy remains unchanged.

Today, we are steadily expanding our closed-shoe portfolio, from sneakers to boots and moc-toe silhouettes, strengthening our position as a year-round footwear brand. This is not a seasonal extension. It is a deliberate step toward greater resilience and diversification.

The numbers reflect this trajectory. In the first quarter, closed styles accounted for approximately 60 percent of revenue, reflecting the increasing balance of our portfolio across seasons.

At the core of this development is what has always defined us: anatomically engineered footbeds, carefully selected materials and functional design translated into contemporary silhouettes. With the launch of the HIGHWOOD MOC LACE LOW, a modern moc-toe silhouette building on the functional DNA of the HIGHWOOD boot, we continue to broaden our portfolio. 

Today, closed shoes are a structural part of our business and a key driver of a long-term, seasonally resilient growth strategy.",https://www.linkedin.com/posts/birkenstock-deutschland_birkenstock-has-historically-been-associated-activity-7430158932012134400-AmBg?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAB2fJisB56UEMFOKW-93gvW_UdpQs2L7xx0,191,No,No,No,Yes,No,"The post discusses product portfolio (closed shoes vs. sandals), revenue mix, and growth strategy, but does not reference reductions in material, energy, or water consumption, nor any eco-efficient supply chain practices.",No,"There is no mention of greenhouse gas emissions, pollution, or operational measures to reduce emissions.",No,"Anatomically engineered footbeds, carefully selected materials, and functional design are presented as comfort and design features, not as environmental technologies or eco-designed products aimed at reducing environmental impacts.",No,"Employees, working conditions, safety, or training are not mentioned.",No,"The text does not address human rights conventions, labor rights, or supplier auditing.",No,"The content focuses on brand history and business resilience, without describing community engagement, philanthropy, or localized social impact.",No,"Although the post references anatomical support and carefully selected materials, it does not explicitly link these to consumer health and safety standards, product integrity assurances, or data privacy.",No,"The mention of a long-term, seasonally resilient growth strategy relates to commercial positioning, not to governance structures, board practices, or executive oversight.",No,"Revenue composition and growth are referenced, but there is no discussion of shareholder rights, reporting to investors, or anti-takeover measures.",No,"The strategy described concerns diversification and seasonal resilience, without explicit ties to environmental, social, or broader CSR objectives or reporting frameworks."
Figs Inc,2025,2025-11-04T20:58:40.792Z,"Four days of clinic. A lifetime of learning.

Last month, we brought 9 Awesome Humans to #Guatemala to learn, connect, and serve alongside local physicians and our partners at Project C.U.R.E.

Together, we worked to strengthen the local healthcare system — and FIGS donated $25,000 to help support care in the region long after we left.

This is what it means to create impact that lasts. 💙 #FIGSimpact",https://www.linkedin.com/posts/wearfigs_guatemala-figsimpact-activity-7391579663938027520-ZLiE?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFbZAdQBAOvMn0_k0PYy-o-ADfjWPEjhflg,68,No,Yes,Yes,No,No,"The post does not mention materials, water, energy efficiency, or eco-efficient supply chain practices.",No,"There is no reference to greenhouse gas emissions, pollution, or emission-reduction initiatives.",No,"The content focuses on a medical clinic trip and donation, not on environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"Although employees (""Awesome Humans"") participated, the post does not explicitly address workplace safety, job satisfaction, diversity, or development programs; it only notes their involvement in volunteer work.",No,"While the activity relates to healthcare, the post does not explicitly frame it in terms of respecting or promoting fundamental human rights conventions.",Yes,"The post describes a service trip to Guatemala to work with local physicians, strengthen the local healthcare system, and includes a $25,000 donation to support ongoing care, which is explicit evidence of community investment and public health support.",No,"There is no discussion of product safety, quality standards, or customer data privacy; the focus is on healthcare support and philanthropy.",No,"The post does not discuss corporate governance structures, policies, or practices.",No,"There is no mention of shareholder rights, treatment of shareholders, or anti-takeover measures.",Yes,"The initiative is branded with #FIGSimpact and framed as creating lasting impact through partnership, clinics, and donations, indicating a communicated CSR-oriented approach integrating social impact into the company’s activities."
YX Precious Metals Bhd,2025,2025-11-19T02:01:55.667Z,"Our Goldheart Pop-Up Experience has officially arrived at Sunway Pyramid.

Immerse yourself in the world of dazzling diamonds and discover the vibrant charm of our Sapphire Collection, created to add sophistication, colour, and brilliance to your everyday look.

From statement pieces to modern elegance, Goldheart jewellery is crafted to celebrate the individuality, confidence, and shine of every woman.

📍 Sunway Pyramid Shopping Mall (Water Feature, Ground Floor)
📆 17–23 Nov 2025
⏰ 10am - 10pm

#GOLDHEARTMalaysia #EverydayElegance #JewelleryGoals #SunwayPyramid #PopUp",https://www.linkedin.com/posts/tomei-consolidated-bhd_goldheartmalaysia-everydayelegance-jewellerygoals-activity-7396729408893595648-3yud?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAE2NTC0BAY33ZxHGdT7vfWvP5FoX4oNzCOg,80,No,No,No,Yes,No,"The post promotes a jewellery pop-up and product aesthetics, with no mention of materials efficiency, water/energy reduction, or eco-efficient supply chain practices.",No,"There is no reference to greenhouse gas emissions, pollution, or any initiatives to measure or reduce operational or production-related emissions.",No,"Innovation is only implied in terms of design and style; there is no explicit linkage to environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"The content does not discuss employees, working conditions, safety, diversity, or development opportunities.",No,"There is no mention of human rights policies, labor standards, or related practices.",No,"The post is a commercial promotion for a pop-up store and does not describe philanthropy, public health initiatives, or ethical business conduct toward the broader community.",No,"While jewellery products are highlighted, there is no explicit discussion of product safety, quality standards, responsible sourcing, or data privacy for customers.",No,"No aspects of corporate governance, board practices, or management structures are mentioned.",No,"The post provides no information on shareholder rights, treatment, or anti-takeover mechanisms.",No,"There is no reference to CSR policies, sustainability reporting, or integration of social/environmental considerations into business strategy; the content is purely marketing-focused."
Christian Dior SE,2025,2025-10-25T10:30:01.875Z,"At #Dior, we empower our people to grow and be their best.
Meet Hasmik Minasyan and Antoine (Huasong) TAN, both VIP Client Managers at Christian Dior Couture and discover the behind-the-scenes of their #DreamInDior experience as they unveil the richness of their métiers in Paris, France.

When asked, ‘what does #DreamInDior mean for you and what amazes you the most in your work?’ Hasmik shares: ‘#DreamInDior means being part of a magical universe, experiencing every moment with the energy and power of the House of Dreams. It marks the beginning of every project I undertake, where each challenge becomes a catalyst for my professional growth - and that is what truly inspires me.’
 
Antoine (Huasong) adds: ‘#DreamInDior is the inspiration of the House through its history, heritage, legacy, culture and creativity that fuels my ambitions. It is about creating the Dream and then sharing them with our prestigious Clients. What I find most amazing in my role is the countless possibilities I have at my disposal to make our Clients’ experiences unforgettable and personalized.’
 
For retail #career opportunities at Dior, visit https://lnkd.in/eYr2K_QH

#DiorTalents
#DreamInDior",https://www.linkedin.com/posts/christian-dior-couture_dior-dreamindior-dreamindior-activity-7387797580677820416-DVc_?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADutyfIBNJBCHOdkrHWz4jsLK00pw1OjKrE,184,No,Yes,No,No,No,"The post does not mention materials, water, energy efficiency, or eco-efficient supply chain or operations.",No,"There is no reference to greenhouse gas emissions, pollution, or emission-reduction initiatives.",No,"While it mentions creativity and client experience, there is no explicit link to environmental technologies, eco-design, or reducing environmental burdens for customers.",Yes,"The post focuses on employees (VIP Client Managers), highlighting empowerment to grow, professional growth, inspiration in their roles, and promoting retail career opportunities, which directly relates to workforce development and job satisfaction.",No,"There is no mention of human rights policies, labor rights, or related conventions.",No,"The content centers on employees and client experience, without explicit references to community engagement, philanthropy, or public health/business ethics programs.",No,"Client experience is described as unforgettable and personalized, but there is no explicit mention of product/service safety, quality controls in an ESG sense, or data privacy/integrity.",No,"The post does not address corporate governance practices, board structure, or executive oversight topics.",No,"There is no mention of shareholder rights, treatment, or anti-takeover mechanisms.",No,"Although the brand discusses empowerment and careers, it does not frame these within an overarching CSR strategy or integrated economic, social, and environmental decision-making or reporting."
Suominen Oyj,2026,2026-01-29T07:43:36.658Z,"Suominen's Q4 and full year 2025 result has been published.

Full year 2025 in brief: net sales decreased and were EUR 412.4 million (2024: 462.3). Comparable EBITDA declined to EUR 12.6 million (17.0). Share of new products of net sales was 27%.

Charles Héaulmé, President & CEO, and Janne Silonsaari, CFO, will present the result in an audiocast today at 11:00 a.m. (EET) Welcome to join: https://brnw.ch/21wZtYr

Read the full result: https://brnw.ch/21wZtYq",https://www.linkedin.com/posts/suominen-corporation_suominens-q4-and-full-year-2025-result-has-activity-7422544934739529728-4IYW?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAChuQRMBdHkIwKp5VAh3LX4A3zkCuYtgrK0,72,No,No,No,Yes,No,"The post only reports financial results (net sales, EBITDA, share of new products) and provides a link to an audiocast and full report. There is no explicit mention of materials, energy, water efficiency, or eco-efficient supply chain management.",No,"No reference is made to environmental emissions, emission reduction targets, or related operational processes.",No,"Although it mentions that new products account for 27% of net sales, there is no indication that these are environmental technologies, eco-designed products, or aimed at reducing environmental burdens, so it cannot be classified under environmental innovation.",No,"The text does not discuss employees, workplace conditions, health and safety, diversity, or development opportunities.",No,"There is no mention of human rights policies, practices, or issues.",No,"The post does not address community engagement, public health initiatives, philanthropy, or business ethics topics.",No,"No information is provided about product quality, safety, customer health, or data privacy; only financial performance and product sales share are mentioned.",No,"While the CEO and CFO are mentioned as presenting results, this is a standard financial communication and does not discuss corporate governance practices, board structure, or governance policies.",No,"The post does not address shareholder rights, voting, dividends, or anti-takeover measures; it merely announces results and an audiocast.",No,"There is no reference to CSR policies, ESG reporting, or integration of social/environmental considerations into decision-making; the content is purely financial reporting and investor communication."
Levi Strauss & Co,2025,2025-08-27T17:49:07.742Z,"Our Quick Qs series is a way to get to know our new and recently promoted leaders at Levi Strauss & Co. Meet Anjana Perumal, our new VP of Global accounting, through these quick questions. Welcome, Anjana! 

1️⃣ What did you do before joining LS&Co.?  
Before this, I led global finance operations and strategy in global technology and retail companies. I have built and led high performing global teams across financial advisory services, finance operations, controllership and compliance. I have driven digital and finance transformation with a sharp focus on both performance and people.  
 
2️⃣ What attracted you to LS&Co.?  
The brand’s legacy and values — there is a grounded authenticity in the culture that resonates with me. I am a big admirer of brands that evolve with the times while staying true to their roots. 
 
3️⃣ What does success look like in your job?  
Success in Global Accounting means being a fully digital, high-performing, insight-driven organization. It is about having automated touchless processes, driving continuous improvements and offering insights that enable the business to move faster. We’ll know our team has made it when Global Accounting runs best-in-class practices and becomes a true partner to the business. 
 
4️⃣ What is your secret dream career?  
Running a beachside cocktail bar that hosts jazz nights and travel stories. 
 
5️⃣ What kind of pets do you have?  
I have a golden retriever named Zeus — who greets every guest like a VIP — and a beagle named Dude, the real boss of the house. 
 
6️⃣ Where was your favorite vacation?  
I recently visited Prague, “the Magical city.” You don’t just wander; you wonder with every step. 
 
7️⃣ What is your favorite quote? 
“When you want something, all the universe conspires in helping you achieve it.” — The Alchemist 
 
8️⃣ How do you unwind?  
Decoding teen-speak, being a part-time detective on crime shows and hanging out with Zeus and Dude — my unofficial therapist.",https://www.linkedin.com/posts/levi-strauss-%26-co-_our-quick-qs-series-is-a-way-to-get-to-know-activity-7366527199182548992-4mqG?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,321,No,No,No,Yes,No,"The post is an introductory Q&A with a new VP of Global Accounting and does not mention materials, energy, water use, or eco-efficient supply chain practices.",No,"There is no reference to environmental emissions, climate impact, or reduction initiatives in operations or production.",No,"While it mentions digital and finance transformation, this is about business process efficiency, not environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"The post briefly notes that the leader has built high-performing global teams, but provides no explicit information on job satisfaction programs, health and safety, diversity, equal opportunity, or employee development practices at the company.",No,"There is no discussion of human rights policies, labor standards, or adherence to human rights conventions.",No,"The content is personal and role-focused; it does not describe community engagement, public health initiatives, philanthropy, or business ethics programs.",No,"The post does not address product quality, customer health and safety, data privacy, or integrity of goods and services.",No,"Although it introduces a VP role, it only covers her background and aspirations, without explicit reference to corporate governance structures, board practices, internal controls for governance, or adherence to best-practice governance codes.",No,"There is no mention of shareholder rights, treatment of minority shareholders, or anti-takeover measures.",No,"The post does not communicate any CSR or sustainability strategy, reporting, or integration of environmental and social factors into corporate decision-making; it is a leadership get-to-know-you piece."
Puma SE,2026,2026-01-20T15:01:13.170Z,"Fast recognises fast 🏁
 
We are expanding our presence in the world of motorsport by welcoming McLaren Racing as our new partners in a multi-year global partnership. This collaboration, which will see PUMA create team kit and apparel, spans the full McLaren Racing portfolio. It will bring fans closer to the action to experience the spirit, style and innovation that define McLaren Racing and invite them to become part of the team's story. Through special events and unique drops, the partnership will bring the exhilaration of racing to life in new and unexpected ways. After decades of collaborating with some of the greatest drivers and teams in the industry, it is an honour to write the next chapter of our long and successful motorsport journey together with McLaren Racing.
 
Get ready to Race Louder 🚦",https://www.linkedin.com/posts/puma_fast-recognises-fast-we-are-expanding-activity-7419393571742478336-RVNE?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAABkg-BgBGuWunYBIUWO3k8jbCtw0MElaMcg,135,No,No,No,Yes,No,"The post announces a motorsport partnership and creation of team kit and fan apparel, but does not mention material, energy, or water reduction, nor eco-efficient supply chain management.",No,"There is no reference to environmental emissions, carbon footprint, or reduction initiatives related to racing operations or apparel production.",No,"While the post mentions ‘innovation that define McLaren Racing’, this is in a general marketing sense and not explicitly about environmental technologies, eco-designed products, or reducing environmental burdens for customers.",No,"The content does not address employees’ working conditions, safety, diversity, training, or job satisfaction; it focuses on brand partnership and fan experience.",No,"There is no mention of human rights policies, labor standards, or related commitments.",No,"Although it talks about bringing fans closer to the action, this is fan engagement/marketing rather than corporate citizenship, philanthropy, or public health initiatives.",No,"The post notes that PUMA will create team kit and apparel but does not discuss product safety, quality standards, or customer data privacy.",No,"No information is provided about corporate governance, board practices, or compliance structures; it is purely a commercial partnership announcement.",No,"The post does not address shareholder rights, capital structure, or anti-takeover mechanisms.",No,There is no indication that this partnership is part of a broader CSR or sustainability strategy; it is framed as a sports marketing and brand collaboration initiative.
Marimekko Oyj,2025,2025-09-17T14:16:26.400Z,"The dreamiest collection yet has landed. Introducing Laila Gohar for Marimekko.

It’s everything you need for a five-star snooze: vivid PJs, bold bedding, diaries for daydreaming and more, all dressed in bold Marimekko colors and four archival stripes by designer Maija Isola: Basso, Puhveli, Rastas and Lukkari.
 
Explore more at https://lnkd.in/d3gV2JDb
 
#marimekko #lailagoharformarimekko",https://www.linkedin.com/posts/marimekko_marimekko-lailagoharformarimekko-activity-7374083819412418561-s9r3?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAE4W700Ba2ZH3TT3WFNdtt_cuNQs1kG3prE,53,No,No,No,Yes,No,"The post only promotes a new product collection (PJs, bedding, diaries) without any mention of reducing material, energy, or water use, or eco-efficient supply chain practices.",No,"There is no reference to greenhouse gas emissions, pollution, carbon footprint, or emission-reduction initiatives in operations or production.",No,"Although a new collection is introduced, there is no explicit link to environmental technologies, eco-design, or reducing environmental burdens for customers.",No,"The post does not discuss employees, workplace safety, diversity, training, or job satisfaction.",No,"There is no mention of human rights policies, labor standards, or related issues.",No,"The content is purely marketing for a product line and does not describe community engagement, philanthropy, public health, or business ethics initiatives.",No,"While products are advertised, there is no explicit reference to product safety, quality management systems, customer health and safety, or data privacy.",No,"No corporate governance structures, policies, or board/management practices are mentioned.",No,"The post does not address shareholder rights, treatment of investors, or anti-takeover mechanisms.",No,"There is no indication of CSR policies, reporting, or integration of environmental and social considerations into business strategy; it is solely a promotional announcement for a collection."
Prada SpA,2025,2025-05-16T12:35:15.164Z,"The strategic value of cross-industry expertise, shared competences and their role in driving innovation in space technology was at the heart of the panel hosted by Prada and Axiom Space during The Final Frontier – Venice, an event by Type One.

Together with Catie Hague VP of Communications Axiom Space, Russell Ralston, Executive Vice President of Axiom Space and Italian Astronaut Walter Villadei, #LorenzoBertelli shared how over twenty years of investment in R&D with Luna Rossa Team — racing for the America’s Cup — laid the groundwork for Prada’s leap into this exciting new chapter.

“Many brands talk about innovation. We practice and live it. We are likely the only company in our industry to have consistently pursued a non-fashion, high-performance R&D pathway like sailing. All these capabilities proved critical in the development of the AxEMU suit. We didn’t start from scratch, we leveraged a robust and distinctive technological foundation” Lorenzo Bertelli, Prada Group CMO & Head of CSR",https://www.linkedin.com/posts/pradagroup_lorenzobertelli-activity-7329122259468443649--hPd?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACkYlAQBRTNz8CdXZeg6hzVz7QVXcc1syiY,159,Yes,No,No,No,No,"The post does not mention reducing materials, energy, or water use, nor any eco-efficiency in operations or supply chain management.",No,"There is no reference to greenhouse gas, pollutant, or other emission reduction efforts in production or operations.",Yes,"The post explicitly focuses on innovation in space technology and describes over twenty years of investment in R&D and a non-fashion, high-performance R&D pathway that contributed to the development of the AxEMU suit. This is clear evidence of corporate innovation activity, although it is not framed as environmental innovation.",No,"No aspects of job satisfaction, workplace health and safety, diversity, equal opportunities, or employee development are discussed.",No,"There is no mention of human rights policies, labor standards, or related conventions.",No,"The text does not describe community engagement, philanthropy, public health protection, or business ethics initiatives toward wider society.",No,"Although it mentions the AxEMU suit, there is no explicit discussion of product quality controls, customer health and safety, or data privacy.",No,"The mention of the CMO & Head of CSR is contextual, and there is no discussion of corporate governance structures, codes, or practices.",No,"There is no content related to shareholder rights, treatment, or anti-takeover mechanisms.",No,"Despite citing the executive’s CSR title, the post does not explain how social, environmental, and economic factors are integrated into decision-making or reference CSR policies, goals, or reporting."
New Wave Group AB,2025,2025-08-29T12:21:33.396Z,"New Wave Danmark A/S have opened their new showroom in Skovlunde, Denmark! 🥂 

The showroom brings together our entire brand universe – from sportswear and corporate apparel to gifts and interior. Visitors can now experience our strong portfolio of brands, including Craft Sportswear, Cutter & Buck, Clique, Projob, Orrefors, Kosta Boda, Sagaform, and Byon – all presented under one roof in the new Brand House.

This new space allows us to showcase collections, solutions, and inspiration in a way that reflects who we are as a company: a brand house with strong trademarks, local presence, and Scandinavian quality.

A warm thank you to everyone who joined for the opening!

If you are in the area, please come in for a visit at Meterbuen 33 in Skovlunde – we’d be happy to show you our products in person and explore potential ways to collaborate.",https://www.linkedin.com/posts/new-wave-group_new-wave-danmark-as-have-opened-their-new-activity-7367169538611728385-Hh8v?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAABXo4mUB7g5FphHN6ij54fkYNavWpOpyZCo,143,No,No,No,Yes,No,"The post only announces the opening of a new showroom and highlights product and brand range; it does not mention materials reduction, water/energy efficiency, or eco-efficient supply chain management.",No,"There is no reference to environmental emissions, carbon footprint, or measures to reduce emissions in operations or production.",No,"While it mentions showcasing collections and solutions, there is no explicit link to environmental technologies, eco-designed products, or reducing environmental burden for customers.",No,"The text does not discuss working conditions, health and safety, diversity, equal opportunities, or employee development; it only thanks attendees at the opening event.",No,"There is no mention of human rights policies, labor rights, or related conventions.",No,"Although it notes a local presence and invites visitors, it does not describe community investment, public health initiatives, or business ethics programs.",No,"The post promotes product ranges but does not address product quality controls, customer health and safety, or data privacy.",No,"No information is provided about corporate governance practices, board structure, or management policies.",No,"There is no discussion of shareholder rights, treatment, or anti-takeover mechanisms.",No,"The content is purely a commercial showroom opening announcement and does not communicate any CSR strategy, reporting, or integration of ESG factors into decision-making."
Gabriel Holding A/S,2026,2026-02-03T11:00:05.357Z,"Blue Episteme from the PSUKHE collection by Felix Godard, designed in collaboration with Maud Rondot is upholstered in our classic Europost 2.

Inspired by the Greek idea of knowledge, the chair balances soft ash blues with subtle greys and a hint of cyan, creating a quiet and composed expression. The dense, felted wool of Europost 2 adds richness and tactility, while its soft sheen and depth of colour enhance the chair’s grounded and refined character.

The exclusive piece was showcased at MAISON&OBJET in Paris, where its quiet strength and distinctive materiality attracted strong attention from the audience.

Explore Europost 2 https://lnkd.in/egQXd4GA",https://www.linkedin.com/posts/gabriel_blue-episteme-from-the-psukhe-collection-activity-7424406319455076352-NowH?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEsntggBsZ3j--2X3xlvXMIZKK2Ymt0pMxg,101,No,No,No,Yes,No,"The post discusses aesthetic design and upholstery material (dense, felted wool) but does not mention reduced material use, water or energy efficiency, or eco-efficient supply chain practices.",No,"There is no reference to greenhouse gas emissions, operational emissions, or any emission reduction initiatives.",No,"While the design is described as distinctive and inspired by Greek ideas of knowledge, there is no explicit link to environmental technologies, eco-design aimed at reducing environmental impact, or lowering environmental costs for customers.",No,"The post does not address employees, workplace safety, satisfaction, diversity, or development opportunities.",No,"There is no mention of human rights policies, labor practices, or adherence to human rights conventions.",No,"The content focuses on a design piece being showcased at an event, without discussion of community engagement, philanthropy, public health, or business ethics initiatives.",No,"Although a product (chair/upholstery) is highlighted, the post does not mention customer health and safety, product quality standards in an ESG sense, or data privacy.",No,"No information is provided about corporate governance, board practices, or management structures.",No,"There is no discussion of shareholder rights, equal treatment, or anti-takeover mechanisms.",No,"The post is purely promotional and design-focused, with no mention of CSR reporting, or integration of environmental and social considerations into corporate strategy."
Columbia Sportswear Co,2025,2025-11-05T23:13:27.815Z,"🌊 We’re SWELLING with gratitude for The Surfrider Foundation! Huge thanks to Coastal Adaptation Manager Alex Ferron-Mignona for leading an inspiring Lunch & Learn at prAna HQ on coastal resiliency and nature-based solutions here in SoCal. 

We’re proud to partner with Surfrider to protect ocean, waves, and beaches we love. Dive in at surfrider.org to join their mission — from beach cleanups to water testing and more!

Huge shout out to prAna's internal DEI & SEVA teams for hosting the event. 🎉",https://www.linkedin.com/posts/prana-living_were-swelling-with-gratitude-for-the-ugcPost-7391974177420959744-3dxO?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAA0fhnwBs426nttGUUr89LxGZhp79qwGkkc,82,Yes,Yes,No,No,No,"The post focuses on coastal resiliency education and environmental partnership but does not mention materials, energy, or water consumption, nor eco-efficient supply chain or resource reduction measures by the company.",No,"There is no explicit reference to greenhouse gas emissions, pollution, or operational/production-related emission reduction efforts.",Yes,"The Lunch & Learn is explicitly about “coastal resiliency and nature-based solutions,” which are environmental approaches/technologies aimed at protecting coasts and reducing environmental burdens, fitting the innovation category for environmental solutions even though details are limited.",Yes,"The event is an internal “Lunch & Learn at prAna HQ,” hosted by internal DEI & SEVA teams, indicating employee-focused learning and engagement activities connected to DEI structures, which falls under workforce development and inclusive workplace initiatives.",No,"The post does not mention human rights conventions, labor rights, supply chain human rights due diligence, or related policies.",Yes,"The company highlights a partnership with the Surfrider Foundation to protect oceans and beaches and promotes participation in community activities such as beach cleanups and water testing, demonstrating corporate citizenship and localized environmental stewardship.",No,"There is no discussion of product quality, consumer health or safety, responsible marketing, or customer data privacy.",No,"The content does not address governance structures, executive leadership decisions, board practices, or oversight mechanisms.",No,"There is no mention of shareholders, investor relations, or capital market communications.",No,"Although the post shows an environmental partnership and employee engagement, it does not explicitly connect these activities to a broader CSR strategy, integrated reporting, or how ESG considerations are embedded into corporate decision-making."
Levi Strauss & Co,2025,2025-08-06T18:28:51.428Z,"Important notice to potential candidates: It has come to our attention that people may be posing as recruiters for Levi Strauss & Co. The LS&Co. talent acquisition team members and related agents thoroughly vet candidates through a screening and interview process. They will not ask you to provide personal financial or banking information.

All recruiting email correspondence from actual LS&Co. recruiters will come from individuals with a @levi.com email address. Any correspondence coming from an individual associated with LS&Co. using an email address other than one ending in @levi.com should be considered suspicious. We encourage you to report any concerns to us — or to validate the authenticity of a recruitment contact — by messaging us through the platform.  

Fraudulent activity, or if you've been the victim of a scam, should be reported as follows:

If you’ve received a scam message on LinkedIn: https://lnkd.in/gb-Qd_v
FTC Consumer Information: https://lnkd.in/dYUjMUrv
FBI Internet Crime Complaint Center: https://www.ic3.gov/",https://www.linkedin.com/posts/levi-strauss-%26-co-_important-notice-to-potential-candidates-activity-7358927051908665345-nc6-?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,154,No,Yes,No,No,No,"The post does not mention materials, energy, water use, or eco-efficiency in operations or the supply chain.",No,"There is no reference to greenhouse gas emissions, pollution, or emission reduction efforts.",No,"The content does not discuss environmental technologies, eco-designed products, or reducing environmental burdens for customers.",Yes,"The notice concerns protection of potential and current job candidates in the recruitment process, clarifying legitimate recruiter practices and warning against fraud. This directly relates to responsible HR practices and safeguarding individuals engaging with the company for employment.",No,"While the post addresses fraud protection for candidates, it does not explicitly reference human rights conventions, labor rights frameworks, or related policies.",No,"The focus is on recruitment fraud and candidate protection, not on broader community citizenship, philanthropy, or public health initiatives beyond the hiring context.",Yes,"The message addresses protection of individuals from phishing and fraud, including misuse of personal financial and banking information, and provides official reporting channels. This reflects concern for data/information integrity and user safety in interactions with the company, which aligns with product/service responsibility and customer data protection.",No,"There is no discussion of corporate governance structures, board practices, or executive-level governance policies.",No,"The post does not address shareholder rights, voting, or anti-takeover mechanisms.",No,"Although it is a protective communication, it does not present or link to a broader CSR strategy, reporting, or explicit integration of ESG dimensions into corporate decision-making."
